Key,Context,Source,en-us
Studio.App.Property.ScriptEditorColorPreset,The set of colors used in syntax highlighting in script editor,Script Editor Color Preset,Script Editor Color Preset
Studio.App.Property.EnableTemporaryTabs,Enable script tab previews in Roblox Studio,Enable Temporary Script Tabs,Enable Temporary Script Tabs
Studio.App.Property.EnableTemporaryTabsInExplorer,Enable script tab previews in Roblox Studio's explorer widget.,Enable Temporary Script Tabs In Explorer,Enable Temporary Script Tabs In Explorer
Studio.App.Property.EnableScrollbarMarkers,Enable scrollbar markers for Script Editor inside Roblox Studio.,Enable Scrollbar Markers,Enable Scrollbar Markers
Studio.App.Property.ScriptEditorShouldShowPluginMethods,Autocomplete should show Plugin security level methods in Script Editor,Autocomplete Plugin-security methods,Autocomplete Plugin-security methods
Studio.App.SettingsCategory.StudioAutoRecovery,,Auto-Recovery,Auto-Recovery
Studio.App.Property.AutoRecoveryPath,,Auto-Recovery Path,Auto-Recovery Path
Studio.App.Property.AutoRecoveryEnabled,,Auto-Recovery Enabled,Auto-Recovery Enabled
Studio.App.Property.AutoRecoveryIntervalMinutes,,Auto-Recovery Interval (Minutes),Auto-Recovery Interval (Minutes)
Studio.App.Property.TextColor,,Text Color,Text Color
Studio.App.Property.BackgroundColor,,Background Color,Background Color
Studio.App.Property.SelectionColor,,Selection Color,Selection Color
Studio.App.Property.SelectionBackgroundColor,,Selection Background Color,Selection Background Color
Studio.App.Property.OperatorColor,,Operator Color,Operator Color
Studio.App.Property.NumberColor,,Number Color,Number Color
Studio.App.Property.StringColor,,String Color,String Color
Studio.App.Property.CommentColor,,Comment Color,Comment Color
Studio.App.Property.KeywordColor,,Keyword Color,Keyword Color
Studio.App.Property.ErrorColor,,Error Color,Error Color
Studio.App.Property.WarningColor,,Warning Color,Warning Color
Studio.App.Property.FindSelectionBackgroundColor,,Find Selection Background Color,Find Selection Background Color
Studio.App.Property.MatchingWordBackgroundColor,,Matching Word Background Color,Matching Word Background Color
Studio.App.Property.BuiltInFunctionColor,,Built-in Function Color,Built-in Function Color
Studio.App.Property.WhitespaceColor,,Whitespace Color,Whitespace Color
Studio.App.Property.CurrentLineHighlightColor,The highlight color of the line we are currently editing in script editor,Current Line Highlight Color,Current Line Highlight Color
Studio.App.Property.DebuggerCurrentLineColor,The color of the current line we are stopped on in the debugger.,Debugger Current Line Color,Debugger Current Line Color
Studio.App.Property.DebuggerErrorLineColor,The color of the line we have stopped on in the debugger because it produced an error.,Debugger Error Line Color,Debugger Error Line Color
Studio.App.Property.MethodColor,,Local Method Color,Local Method Color
Studio.App.Property.PropertyColor,,Local Property Color,Local Property Color
Studio.App.Property.NilColor,,"""nil"" Color","""nil"" Color"
Studio.App.Property.BoolColor,,Bool Color,Bool Color
Studio.App.Property.FunctionColor,,"""function"" Color","""function"" Color"
Studio.App.Property.LocalColor,,"""local"" Color","""local"" Color"
Studio.App.Property.SelfColor,,"""self"" Color","""self"" Color"
Studio.App.Property.FunctionNameColor,,Function Name Color,Function Name Color
Studio.App.Property.TODOColor,,TODO Color,TODO Color
Studio.App.Property.LuauKeywordColor,,Luau Keyword Color,Luau Keyword Color
Studio.App.Property.RulerColor,,Script Ruler Color,Script Ruler Color
Studio.App.Property.BracketColor,,Script Bracket Color,Script Bracket Color
Studio.App.Property.PrimaryTextColor,,Menu Primary Text Color,Menu Primary Text Color
Studio.App.Property.SecondaryColor,,Menu Secondary Text Color,Menu Secondary Text Color
Studio.App.Property.SelectedTextColor,,Menu Selected Text Color,Menu Selected Text Color
Studio.App.Property.MenuItemBackgroundColor,,Menu Item Background,Menu Item Background
Studio.App.Property.SelectedMenuItemBackgroundColor,,Selected Menu Item Background,Selected Menu Item Background
Studio.App.Property.ScriptEditorScrollbarBackgroundColor,,Script Editor Scrollbar Background,Script Editor Scrollbar Background
Studio.App.Property.ScriptEditorScrollbarHandleColor,,Script Editor Scrollbar Handle,Script Editor Scrollbar Handle
Studio.App.Property.ScriptEditorMenuBorderColor,,Script Editor Menu Border,Script Editor Menu Border
Studio.App.Property.DocViewCodeBackgroundColor,,Documentation Code Block Background Color,Documentation Code Block Background Color
Studio.App.SettingsCategory.StudioOutput,,Output,Output
Studio.App.Property.OutputLayoutMode,,Output Layout Mode,Output Layout Mode
Studio.App.Property.ClearOutputOnStart,,Clear Output On Start,Clear Output On Start
Studio.App.Property.OutputFont,,Output Font,Output Font
Studio.App.Property.MaximumOutputLines,,Maximum Output Lines,Maximum Output Lines
Studio.App.Property.OutputTextEffectsUnsupported,,Text effects are currently unsupported in the Output window.,Text effects are currently unsupported in the Output window.
Studio.App.SettingsCategory.StudioDebugger,,Debugger,Debugger
Studio.App.Property.LuaDebuggerEnabled,,Debugger Enabled,Debugger Enabled
Studio.App.Property.PluginDebuggingEnabled,,Plugin Debugging Enabled,Plugin Debugging Enabled
Studio.App.Property.CommandBarLocalState,,Command bar operates on local state at breakpoint,Command bar operates on local state at breakpoint
Studio.App.Property.ScriptTimeoutLength,,Script Timeout Length,Script Timeout Length
Studio.App.SettingsCategory.StudioBrowsing,,Browsing,Browsing
Studio.App.Property.DeprecatedObjectsShown,,Deprecated Objects Shown,Deprecated Objects Shown
Studio.App.Property.PermissionLevelShown,,Permission Level Shown,Permission Level Shown
Studio.App.SettingsCategory.StudioAdvanced,,Advanced,Advanced
Studio.App.Property.EnableInternalFeatures,,Enable Internal Features,Enable Internal Features
Studio.App.Property.ShowFileSyncService,,Show FileSyncService,Show FileSyncService
Studio.App.Property.ShowCorePackagesInExplorer,,Show CorePackages In Explorer,Show CorePackages In Explorer
Studio.App.Property.SearchContentForCoreScripts,,Search Content For Core Scripts,Search Content For Core Scripts
Studio.App.Property.ShowDiagnosticsBar,,Show Diagnostics Bar,Show Diagnostics Bar
Studio.App.Property.RespectStudioShortcutsWhenGameHasFocus,,Respect Studio shortcuts when game has focus,Respect Studio shortcuts when game has focus
Studio.App.Property.DragMultiplePartsAsSinglePart,,Drag Multiple Parts As Single Part,Drag Multiple Parts As Single Part
Studio.App.Property.EnableCoreScriptDebugger,,Enable CoreScript Debugger,Enable CoreScript Debugger
Studio.App.Property.ShowQTWarningsInOutput,,Show QT warnings in output,Show QT warnings in output
Studio.App.Property.EnableInternalBetaFeatures,,Enable Internal Beta Features,Enable Internal Beta Features
Studio.App.Property.EnableHttpSandboxing,,Enable Http Sandboxing,Enable Http Sandboxing
Studio.App.Property.ShowDeploymentWarnings,,Show Deployment Warnings,Show Deployment Warnings
Studio.App.SettingsCategory.StudioPrimaryPart,,PrimaryPart,PrimaryPart
Studio.App.Property.SelectHoverColor,,Select/Hover Color,Select/Hover Color
Studio.App.Property.LineThickness,,Line Thickness,Line Thickness
Studio.App.SettingsCategory.StudioAudio,,Audio,Audio
Studio.App.Property.ServerAudioBehavior,,Server Audio Behavior,Server Audio Behavior
Studio.App.Property.MainVolume,,Main Volume,Main Volume
Studio.App.Property.OnlyPlayAudioFromWindowInFocus,,Only Play Audio from Window in Focus,Only Play Audio from Window in Focus
Studio.App.SettingsCategory.StudioUndo,,Undo,Undo
Studio.App.Property.RuntimeUndoBehavior,,Runtime Undo Behavior,Runtime Undo Behavior
Studio.App.SettingsCategory.StudioExplorer,,Explorer,Explorer
Studio.App.Property.ShowPlusButtonOnHoverInExplorer,,Show plus button on hover in Explorer,Show plus button on hover in Explorer
Studio.App.Property.ShowHiddenObjectsInExplorer,,Show Hidden Objects in Explorer,Show Hidden Objects in Explorer
Studio.App.Property.ShowCoreGUIInExplorerWhilePlaying,,Show Core GUI in Explorer while Playing,Show Core GUI in Explorer while Playing
Studio.App.Property.ShowPluginGUIServiceInExplorer,,Show Plugin GUI Service in Explorer,Show Plugin GUI Service in Explorer
Studio.App.SettingsCategory.StudioVisualization,,Visualization,Visualization
Studio.App.Property.ShowNavigationLabels,,Show Navigation Labels,Show Navigation Labels
Studio.App.Property.ShowNavigationMesh,,Show Navigation Mesh,Show Navigation Mesh
Studio.App.Property.ShowPathfindingLinks,,Show Pathfinding Links,Show Pathfinding Links
Studio.App.Property.ShowLightGuides,,Show Light Guides,Show Light Guides
Studio.App.Property.ImportPivot,,Set Pivot of Imported Parts,Set Pivot of Imported Parts
Studio.App.SettingsHeader.Network,,Network,Network
Studio.App.SettingsCategory.NetworkProxy,,Proxy,Proxy
Studio.App.Property.ProxyEnabled,,Proxy Enabled,Proxy Enabled
Studio.App.Property.ProxyURL,,Proxy URL,Proxy URL
Studio.App.Property.OpenCertManagerDialog,,Trusted Certs,Trusted Certs
Studio.App.Property.OpenCertManagerDialogButton,,Manage,Manage
Studio.App.SettingsCategory.NetworkAppearance,,Appearance,Appearance
Studio.App.Property.RenderStreamedRegions,,Render Streamed Regions,Render Streamed Regions
Studio.App.Property.ShowActiveAnimationAsset,,Show Active Animation Asset,Show Active Animation Asset
Studio.App.SettingsCategory.NetworkDiagnostics,,Diagnostics,Diagnostics
Studio.App.Property.PrintStreamInstanceQuota,,Print Stream Instance Quota,Print Stream Instance Quota
Studio.App.Property.PrintPhysicsErrors,,Print PhysicsErrors,Print PhysicsErrors
Studio.App.Property.PrintJoinSizeBreakdown,,Print Join Size Breakdown,Print Join Size Breakdown
Studio.App.Property.IncomingReplicationLag,,Incoming Replication Lag,Incoming Replication Lag
Studio.App.SettingsCategory.NetworkAdvanced,,Advanced,Advanced
Studio.App.Property.RandomizeJoinInstanceOrder,,Randomize Test Join Order,Randomize Test Join Order
Studio.App.SettingsHeader.Rendering,,Rendering,Rendering
Studio.App.SettingsCategory.RenderingPerformance,,Performance,Performance
Studio.App.Property.EditQualityLevel,,Editor Quality Level,Editor Quality Level
Studio.App.Property.EagerBulkExecution,,Eager Bulk Execution,Eager Bulk Execution
Studio.App.SettingsCategory.RenderingDebug,,Debug,Debug
Studio.App.Property.MeshPartDetailLevel,,Mesh Detail Level,Mesh Detail Level
Studio.App.Property.RenderCSGTrianglesDebug,,Render CSG Triangles Debug,Render CSG Triangles Debug
Studio.App.Property.ShowBoundingBoxes,,Show Bounding Boxes,Show Bounding Boxes
Studio.App.Property.AutoFRMLevel,,Auto FRM Level,Auto FRM Level
Studio.App.Property.ReloadAssets,,ReloadAssets,ReloadAssets
Studio.App.SettingsCategory.RenderingGeneral,,General,General
Studio.App.Property.GraphicsMode,,Graphics Mode,Graphics Mode
Studio.App.Property.ExportMergeByMaterial,,Export Merge By Material,Export Merge By Material
Studio.App.Property.FrameRateManager,,Frame Rate Manager,Frame Rate Manager
Studio.App.SettingsCategory.RenderingCache,,Cache,Cache
Studio.App.Property.MeshCacheSize,,Mesh Cache Size,Mesh Cache Size
Studio.App.SettingsHeader.TaskScheduler,,Task Scheduler,Task Scheduler
Studio.App.SettingsCategory.TaskSchedulerDiagnostics,,Diagnostics,Diagnostics
Studio.App.Property.ThreadPoolSize,,Thread Pool Size,Thread Pool Size
Studio.App.Property.SchedulerRate,,Scheduler Rate,Scheduler Rate
Studio.App.Property.SchedulerDutyCycle,,Scheduler Duty Cycle,Scheduler Duty Cycle
Studio.App.SettingsCategory.TaskSchedulerConfiguration,,Configuration,Configuration
Studio.App.Property.ThreadPoolConfig,,Thread Pool Config,Thread Pool Config
Studio.App.Property.NewUniversesTeamCreateDisabled,,File > New creates a place with Team Create off,File > New creates a place with Team Create off
Studio.App.PropertyTooltip.Rulers,,Vertical lines drawn at the specified column numbers. These can be used as a guide to code length limits.,Vertical lines drawn at the specified column numbers. These can be used as a guide to code length limits.
Studio.App.PropertyTooltip.ShowWhitespace,,Visibly display spaces and tabs.,Visibly display spaces and tabs.
Studio.App.PropertyTooltip.ScrollPastLastLine,,Allow script editor to scroll past the last line.,Allow script editor to scroll past the last line.
Studio.App.PropertyTooltip.IndentUsingSpaces,,Prefer indent with spaces over tabs. This will affect Auto Indent and pressing Tab behavior.,Prefer indent with spaces over tabs. This will affect Auto Indent and pressing Tab behavior.
Studio.App.PropertyTooltip.Font,,"Change the text font family, typeface, and size.","Change the text font family, typeface, and size."
Studio.App.PropertyTooltip.TabWidth,,"The width of a tab, measured in number of spaces. Value can only be between 1 and 8.","The width of a tab, measured in number of spaces. Value can only be between 1 and 8."
Studio.App.PropertyTooltip.TextWrapping,,Wrap the line of text below when the line character limit has been reached.,Wrap the line of text below when the line character limit has been reached.
Studio.App.PropertyTooltip.FormatOnType,,Automatically format the code after typing.,Automatically format the code after typing.
Studio.App.PropertyTooltip.FormatOnPaste,,Automatically format the code after pasting.,Automatically format the code after pasting.
Studio.App.PropertyTooltip.AutoIndentRule,,Off: No automatic indentation. Relative: Auto-indent relative to the current line. Absolute: Auto-indent globally.,Off: No automatic indentation. Relative: Auto-indent relative to the current line. Absolute: Auto-indent globally.
Studio.App.PropertyTooltip.AutoClosingBrackets,,Automatically insert a closing bracket following an opening bracket.,Automatically insert a closing bracket following an opening bracket.
Studio.App.PropertyTooltip.AutoCleanEmptyLine,,Automatically clean tabs and spaces from the line has no content.,Automatically clean tabs and spaces from the line has no content.
Studio.App.PropertyTooltip.AutoClosingQuotes,,Automatically insert a closing quotation following an opening quotation.,Automatically insert a closing quotation following an opening quotation.
Studio.App.PropertyTooltip.SkipClosingBracketsAndQuotes,,Skip over a closing bracket/quote instead of inserting another.,Skip over a closing bracket/quote instead of inserting another.
Studio.App.PropertyTooltip.EnableAutocomplete,,Enable code suggestions to show up while typing.,Enable code suggestions to show up while typing.
Studio.App.PropertyTooltip.EnableAutocompleteDocView,,Enable documentation view to alongside code suggestion.,Enable documentation view to alongside code suggestion.
Studio.App.PropertyTooltip.EnableScriptAnalysis,,Enable Script Editor error and warning detection,Enable Script Editor error and warning detection
Studio.App.PropertyTooltip.EnableTypeHover,,Enable showing object type on cursor hover.,Enable showing object type on cursor hover.
Studio.App.PropertyTooltip.EnableSignatureHelp,,Enable showing the types/names of function arguments when relevant,Enable showing the types/names of function arguments when relevant
Studio.App.PropertyTooltip.EnableSignatureHelpDocView,,Enable documentation view alongside signature help view.,Enable documentation view alongside signature help view.
Studio.App.PropertyTooltip.EnableScrollbarMarkers,,Show markers over the vertical scrollbar in Script Editor.,Show markers over the vertical scrollbar in Script Editor.
Studio.App.PropertyTooltip.RandomizeJoinInstanceOrder,,"Randomize instance order during join for test clients. This helps uncover bugs by approximating the behavior of real clients & servers, where the order of instances will change over time as more players join. Randomization may slightly increase join time bandwidth usage compared to real client-server joins.","Randomize instance order during join for test clients. This helps uncover bugs by approximating the behavior of real clients & servers, where the order of instances will change over time as more players join. Randomization may slightly increase join time bandwidth usage compared to real client-server joins."
Studio.App.PropertyItems.DefaultTheme,,Default,Default
Studio.App.SettingsHeader.ScriptEditor,,Script Editor,Script Editor
Studio.App.SettingsCategory.General,,General,General
Studio.App.SettingsCategory.Theme,,Theme,Theme
