Key,Context,Source,en-us
Studio.App.IdeDoc.CouldNotTeleportToPlaceCannotEdit1,Roblox IDE Doc,Could not teleport to place %1 from studio. You can only teleport from studio to places you can edit.,Could not teleport to place %1 from studio. You can only teleport from studio to places you can edit.
Studio.App.IdeDoc.DoNotBreakWhilePlaceFileOpen,Roblox IDE Doc,Do not break again while this place file is open,Do not break again while this place file is open
Studio.App.IdeDoc.DontEnable,Roblox IDE Doc,Don't Enable,Don't Enable
Studio.App.IdeDoc.Enable,Roblox IDE Doc,Enable,Enable
Studio.App.IdeDoc.ErrorWhileStartingServer1,Roblox IDE Doc,Error while starting server: %1,Error while starting server: %1
Studio.App.IdeDoc.FailedToPublishYourPlace,Roblox IDE Doc,Failed to publish your place.,Failed to publish your place.
Studio.App.IdeDoc.FailedToPublishYourPlace1,Roblox IDE Doc,Failed to publish your place: %1,Failed to publish your place: %1
Studio.App.IdeDoc.FailedToSavePlaceOnline,Roblox IDE Doc,Failed to save place online.  Check your connection and try again.,Failed to save place online.  Check your connection and try again.
Studio.App.IdeDoc.FailedToSaveYourPlace,Roblox IDE Doc,Failed to save your place.,Failed to save your place.
Studio.App.IdeDoc.FailedToSaveYourPlace1,Roblox IDE Doc,Failed to save your place: %1,Failed to save your place: %1
Studio.App.IdeDoc.ImportingAnimationPleaseWait,Roblox IDE Doc,Importing animation. Please wait..,Importing animation. Please wait..
Studio.App.IdeDoc.InsertedObjectWithConstraintsEnablePhysicsSolver,Roblox IDE Doc,"You inserted something with constraints, which only work with the PGS Physics solver.

Would you like to enable the PGS Physics Solver?","You inserted something with constraints, which only work with the PGS Physics solver.

Would you like to enable the PGS Physics Solver?"
Studio.App.IdeDoc.Join,Roblox IDE Doc (Team Test Server) - join a session,Join,Join
Studio.App.IdeDoc.JoinTeamTestServer,Roblox IDE Doc,Join Team Test Server,Join Team Test Server
Studio.App.IdeDoc.JoiningTeamTestFailedBecause1,Roblox IDE Doc,Joining team test failed because %1.,Joining team test failed because %1.
Studio.App.IdeDoc.KillScript,Roblox IDE Doc,Kill Script,Kill Script
Studio.App.IdeDoc.LegacyPartNotCompatibleWithPhysics,Roblox IDE Doc,"Legacy Part not compatible with Physics, try separating and simplifying","Legacy Part not compatible with Physics, try separating and simplifying"
Studio.App.IdeDoc.ObjModelFiletype,"Roblox IDE Doc. NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Object Model (*.obj),Object Model (*.obj)
Studio.App.IdeDoc.PleaseCheckPermissionsAndTryAgain,Roblox IDE Doc,Please check permissions and try again.,Please check permissions and try again.
Studio.App.IdeDoc.RequestingAccess,Roblox IDE Doc,Requesting access...,Requesting access...
Studio.App.IdeDoc.CloudTestFailed,Roblox IDE Doc,Request to connect to team test failed.,Request to connect to team test failed.
Studio.App.IdeDoc.RobloxPlaceFilesAndXMLPlaceFiles,"Roblox IDE Doc. NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Roblox Place Files (*.rbxl);;Roblox XML Place Files (*.rbxlx),Roblox Place Files (*.rbxl);;Roblox XML Place Files (*.rbxlx)
Studio.App.IdeDoc.ScriptExecutionStoppedByUser,Roblox IDE Doc,Script execution stopped by user.,Script execution stopped by user.
Studio.App.IdeDoc.ScriptRunningMayBeHanging,Roblox IDE Doc,"A script has been running for a long time, and may be hanging.","A script has been running for a long time, and may be hanging."
Studio.App.IdeDoc.ShutdownServer,Roblox IDE Doc (Starting servers),Shutdown Server,Shutdown Server
Studio.App.IdeDoc.Start,Roblox IDE Doc (Starting servers),Start,Start
Studio.App.IdeDoc.StartServerAndPlayers,Roblox IDE Doc,Start Server and Players,Start Server and Players
Studio.App.IdeDoc.StatusInitializing,Roblox IDE Doc,Initializing...,Initializing...
Studio.App.IdeDoc.StatusLoading,Roblox IDE Doc,Loading test...,Loading test...
Studio.App.IdeDoc.StatusSaving,Roblox IDE Doc,Saving world...,Saving world...
Studio.App.IdeDoc.StatusSettingUp,Roblox IDE Doc,Setting up...,Setting up...
Studio.App.IdeDoc.TeamCreateSessionCancelledByUser,Roblox IDE Doc,Team Create session was cancelled by user,Team Create session was cancelled by user
Studio.App.IdeDoc.UnableToDeterminePlaceUniverse,Roblox IDE Doc,"Unable to determine place/universe, proceeding with Edit alone","Unable to determine place/universe, proceeding with Edit alone"
Studio.App.IdeDoc.WasAutoSaved1,Roblox IDE Doc,%1 was auto-saved,%1 was auto-saved
Studio.App.IdeDoc.WasSavedToFile1,Roblox IDE Doc,%1 was saved to file,%1 was saved to file
Studio.App.IdeDoc.WasSaved1,Roblox IDE Doc,%1 was saved,%1 was saved
Studio.App.IdeDoc.WouldYouLikeToPublishTheseChanges,Roblox IDE Doc,Would you like to publish these changes?,Would you like to publish these changes?
Studio.App.IdeDoc.SavedSuccessfully1,Roblox IDE Doc,%1 was saved successfully.,%1 was saved successfully.
Studio.App.IdeDoc.PublishedSuccessfully1,Roblox IDE Doc,%1 was published successfully.,%1 was published successfully.
Studio.App.IdeDoc.AreYouSureYouWantToExit1,Message prompt for when user exits a Team Create place,Are you sure you want to exit '%1'?,Are you sure you want to exit '%1'?
Studio.App.MainWindow.AmongRegisteredTrademarks2,Replacement of Studio.App.MainWindow.AmongRegisteredTrademarks with only hyper link excluded,"<i>Roblox</i>, the Roblox <i>logo</i> and <i>Powering Imagination</i> are among our registered and unregistered trademarks in the U.S. and other countries.</p><p>Contact us at <a href='%1'>%2</a></p></div>","<i>Roblox</i>, the Roblox <i>logo</i> and <i>Powering Imagination</i> are among our registered and unregistered trademarks in the U.S. and other countries.</p><p>Contact us at <a href='%1'>%2</a></p></div>"
Studio.App.MainWindow.ArgumentsBreak,Main Window,Arguments:<br>,Arguments:<br>
Studio.App.MainWindow.BreakPathSpace,Main Window,<br>Path: ,<br>Path: 
Studio.App.MainWindow.BuildTypeSpace1,Main Window,Build Type: %1,Build Type: %1
Studio.App.MainWindow.CreateNewPlaceFailureMessage,Main Window,"Failed to create new place. Please restart your application and try again. If you continue to encounter this error, please contact customer service.","Failed to create new place. Please restart your application and try again. If you continue to encounter this error, please contact customer service."
Studio.App.MainWindow.Debug,Main Window,Debug,Debug
Studio.App.MainWindow.DebugOnlyWithBrs,Main Window,<br><hr><br><br>DEBUG ONLY<br><hr>,<br><hr><br><br>DEBUG ONLY<br><hr>
Studio.App.MainWindow.FileNotExistNewLine1,Main Window,"%1
This file doesn't exist.","%1
This file doesn't exist."
Studio.App.MainWindow.NoOpt,Main Window,NoOpt,NoOpt
Studio.App.MainWindow.PluginManagement,Main Window,Plugin Management,Plugin Management
Studio.App.MainWindow.PrivacyPolicyLink1,,<p><a href='%1'>Privacy Policy</a></p>,<p><a href='%1'>Privacy Policy</a></p>
Studio.App.MainWindow.QTVersionSpace,Main Window,Qt Version: ,Qt Version: 
Studio.App.MainWindow.UnableToOpenPlace2,Main Window,"Could not open the place ""%1"" with exception: ""%2"".","Could not open the place ""%1"" with exception: ""%2""."
Studio.App.MainWindow.UploadingImageQuitAnyway,Main Window,Roblox is uploading an image. Quit anyway?,Roblox is uploading an image. Quit anyway?
Studio.App.MainWindow.UploadingVideoQuitAnyway,Main Window,Roblox is uploading a video. Quit anyway?,Roblox is uploading a video. Quit anyway?
Studio.App.AudioPrivacyPublishDialog.PublishWithoutPermissionButton,warning modal button that publishes game without granting permission,Publish without Granting,Publish without Granting
Studio.App.AudioPrivacyPublishDialog.PublishAndGrantPermissionButton,warning modal button that grants the universe permission to all assets in the game during publish,Grant Permissions,Grant Permissions
Studio.App.Parts.SurfaceTooltip,tooltip,"Pick a surface type, and click on part surfaces to apply","Pick a surface type, and click on part surfaces to apply"
Studio.App.Parts.Surface,Parts menu,Surface,Surface
Studio.App.BulkImport.Collapse,Bulk importer,Collapse,Collapse
Studio.App.BulkImport.Expand,Bulk importer,Expand,Expand
Studio.App.BulkImport.CloseWindow,Bulk importer,Close Window,Close Window
Studio.App.BetaFeatures.CouldBeUnstable,,Note: Beta features could be unstable resulting in data loss or game corruption,Note: Beta features could be unstable resulting in data loss or game corruption
Studio.App.GameExplorer.AddAssets,,Add Assets,Add Assets
Studio.App.GameExplorer.AddNewPlace,,Add New Place,Add New Place
Studio.App.GameExplorer.ConfigureBadge,,Configure,Configure
Studio.App.GameExplorer.CopyIdToClipboard,,Copy ID to Clipboard,Copy ID to Clipboard
Studio.App.GameExplorer.CopyTextureIdToClipboard,,Copy Texture ID to Clipboard,Copy Texture ID to Clipboard
Studio.App.GameExplorer.CreateBadge,,Create Badge,Create Badge
Studio.App.GameExplorer.GameSettings,,Game Settings...,Game Settings...
Studio.App.GameExplorer.InsertAsScript,,InsertAsScript,InsertAsScript
Studio.App.GameExplorer.InsertAsLocalScript,,Insert as LocalScript,Insert as LocalScript
Studio.App.GameExplorer.InsertAsModuleScript,,Insert as ModuleScript,Insert as ModuleScript
Studio.App.GameExplorer.ProductSettings,,Product Settings...,Product Settings...
Studio.App.GameExplorer.PublishLinkedSource,,Publish this LinkedSource,Publish this LinkedSource
Studio.App.GameExplorer.RefreshScript,,Refresh Script,Refresh Script
Studio.App.GameExplorer.RemoveFromGame,,Remove From Game,Remove From Game
Studio.App.GameExplorer.RevertToLastPublishedVersion,,Revert to Last Published Version,Revert to Last Published Version
Studio.App.GameExplorer.ViewOnWebsite,,View on website,View on website
Studio.App.GameExplorer.UnpublishedScriptMessageBoxTitle,,Unpublished Scripts,Unpublished Scripts
Studio.App.GameExplorer.UnpublishedScriptMessageBoxMessage,,RobloxStudio is using unpublished changes in linked scripts for this universe. You can revert these changes to the last published version using Game Explorer.,RobloxStudio is using unpublished changes in linked scripts for this universe. You can revert these changes to the last published version using Game Explorer.
Studio.App.GameExplorer.FailedToLoadResource1,"NOTE TO LOCALIZERS: Do not translate the numbers inside the single quotes. For whatever is inside the single quotes, please use ASCII instead.",Failed to load resource : '%1',Failed to load resource : '%1'
Studio.App.GameWidget.Draft,,Draft,Draft
Studio.App.FindAllDialog.FindWhat,,Find what: ,Find what: 
Studio.App.FindAllDialog.LookIn,,Look in: ,Look in: 
Studio.App.FindAllDialog.FindOptions,,Find Options,Find Options
Studio.App.FindAllDialog.MatchCase,,Match case,Match case
Studio.App.FindAllDialog.RegularExpression,,Regular expression,Regular expression
Studio.App.FindAllDialog.MatchWholeWordOnly,,Match whole word only,Match whole word only
Studio.App.FindAllDialog.AllScripts,,All Scripts,All Scripts
Studio.App.FindAllDialog.CurrentScript,,Current Script,Current Script
Studio.App.FindAllDialog.Find,,Find: ,Find: 
Studio.App.FindAllDialog.FindInAll,,Find and Replace All,Find and Replace All
Studio.App.FindAllDialog.OpenScriptsUndo,,Undo is not supported by Replace All unless you open all files where a match is found.,Undo is not supported by Replace All unless you open all files where a match is found.
Studio.App.FindAllDialog.EnableScriptsUndo,,"To enable Undo, select the following option:","To enable Undo, select the following option:"
Studio.App.FindAllDialog.UndoSelectOption,,Replace All will open all files with changes for editing.,Replace All will open all files with changes for editing.
Studio.App.FindAllDialog.ReplaceAllContinue,,Do you want to continue with Replace All?,Do you want to continue with Replace All?
Studio.App.LoginManager.CaptchaError,,Error displaying captcha,Error displaying captcha
Studio.App.LoginManager.ToSMessage3,,"By clicking ""%1"", you are agreeing to the <a href='%2'>Terms of Use</a> and <a href='%3'>Privacy Policy</a>.","By clicking ""%1"", you are agreeing to the <a href='%2'>Terms of Use</a> and <a href='%3'>Privacy Policy</a>."
Studio.App.LoginManager.LocaleFetchError1,,Failed to fetch account locale: %1,Failed to fetch account locale: %1
Studio.App.LoginManager.TermsOfService,,Terms Of Use,Terms Of Use
Studio.App.LoginManager.PrivacyPolicy,,Privacy Policy,Privacy Policy
Studio.App.LoginManager.GetUserAgreementsFailure,,Failed to get user agreements. Please try to login again or contact support if problem persists.,Failed to get user agreements. Please try to login again or contact support if problem persists.
Studio.App.TeamCreate.LoadingGame,,Loading game,Loading game
Studio.App.TeamCreate.PlaceLauncherRequestStatus1,,Request Status Code: %1,Request Status Code: %1
Studio.App.TeamCreate.ConnectionResult1,,Connection Result: %1,Connection Result: %1
Studio.App.TeamCreate.RemovingThisUserWillPrevent,,Removing this user will prevent them from accessing this Team Create game. Are you sure you want to do this?,Removing this user will prevent them from accessing this Team Create game. Are you sure you want to do this?
Studio.App.TeamCreate.InviteAFriend,,Invite a friend,Invite a friend
Studio.App.TeamCreate.ConfirmLossyDisable,,"Turning off team create may result in loss of work.
Are you sure ?","Turning off team create may result in loss of work.
Are you sure ?"
Studio.App.TeamCreate.FailedToTurnOnTeamCreate,,Failed to turn on Team Create.,Failed to turn on Team Create.
Studio.App.TeamCreate.PermissionsMovedMessage1,,"We've moved permissions management to <a href=""%1"">Home &gt; Game Settings &gt; Permissions.</a>","We've moved permissions management to <a href=""%1"">Home &gt; Game Settings &gt; Permissions.</a>"
Studio.App.StartPageLogin.TwoStepVerificationTitle,,2-Step Verification,2-Step Verification
Studio.App.StartPageLogin.TwoStepVerificationEmailInstruction,,Enter the code we just sent to you via email,Enter the code we just sent to you via email
Studio.App.StartPageLogin.TwoStepVerificationSmsInstruction,,Enter the code we just sent to you via sms,Enter the code we just sent to you via sms
Studio.App.RobloxSettingsDialog.SettingsModificationWarning,,<p>Changing settings may make Roblox unstable.</p><p>We recommend that you don't change any non-Studio settings unless instructed to do so by a Roblox engineer.</p>,<p>Changing settings may make Roblox unstable.</p><p>We recommend that you don't change any non-Studio settings unless instructed to do so by a Roblox engineer.</p>
Studio.App.ScriptingCmd.SHOWFINDREPLACEWINDOW,,Show Find / Replace All window,Show Find / Replace All window
Studio.App.ScriptingCmd.RESETCURSORTooltip,,Clear text selection and dismiss floating widgets,Clear text selection and dismiss floating widgets
Studio.App.ScriptingCmd.INVOKESIGNATUREHELPTooltip,,Invoke the Signature Help widget,Invoke the Signature Help widget
Studio.App.RBXMainWindow.Publish,,Publish,Publish
Studio.App.RBXMainWindow.PublishAsElps,,Publish As...,Publish As...
Studio.App.RBXMainWindow.ExpandAllFolds,,Expand All Folds,Expand All Folds
Studio.App.RBXMainWindow.ShowsHidesAxisWidget,,Shows/Hides Axis Widget,Shows/Hides Axis Widget
Studio.App.RBXMainWindow.GoToScriptError,,Go to Script Error,Go to Script Error
Studio.App.RBXMainWindow.ToggleSelectionCommenting,,Toggle selection commenting,Toggle selection commenting
Studio.App.RBXMainWindow.ToggleCommentSelection,,Toggle Comment,Toggle Comment
Studio.App.RBXMainWindow.ReloadScript,,Reload Script,Reload Script
Studio.App.RBXMainWindow.SelectConnection0,,Select Connection 0,Select Connection 0
Studio.App.RBXMainWindow.GoToLineElps,,Go to line...,Go to line...
Studio.App.RBXMainWindow.MoveLinesUp,,Move Lines Up,Move Lines Up
Studio.App.RBXMainWindow.MoveLinesDown,,Move Lines Down,Move Lines Down
Studio.App.RBXMainWindow.MoveLinesUpToolTip,,Move selected line(s) upwards,Move selected line(s) upwards
Studio.App.RBXMainWindow.MoveLinesDownToolTip,,Move selected line(s) downwards,Move selected line(s) downwards
Studio.App.RBXMainWindow.IndentSelection,,Indent,Indent
Studio.App.RBXMainWindow.UnindentSelection,,Unindent,Unindent
Studio.App.RBXMainWindow.IndentSelectionToolTip,,Indent selected line(s),Indent selected line(s)
Studio.App.RBXMainWindow.UnindentSelectionToolTip,,Unindent selected line(s),Unindent selected line(s)
Studio.App.RBXMainWindow.DeleteToStartOfLine,,Delete to start of line,Delete to start of line
Studio.App.RBXMainWindow.DeleteToStartOfLineTooltip,,Delete to the start of the current line,Delete to the start of the current line
Studio.App.RBXMainWindow.AddNewlineAbove,,Insert Newline Above,Insert Newline Above
Studio.App.RBXMainWindow.AddNewlineAboveTooltip,,Insert a newline above the current line,Insert a newline above the current line
Studio.App.RBXMainWindow.AddNewlineBelow,,Insert Newline Below,Insert Newline Below
Studio.App.RBXMainWindow.AddNewlineBelowTooltip,,Insert a newline below the current line,Insert a newline below the current line
Studio.App.RBXMainWindow.SelectConnection1,,Select Connection 1,Select Connection 1
Studio.App.RBXMainWindow.Game,,Game,Game
Studio.App.RBXMainWindow.OutputWindowTitle,,Output - Network Simulator Enabled,Output - Network Simulator Enabled
Studio.App.RBXMainWindow.JumpsToVariable,,Go to declaration of variable,Go to declaration of variable
Studio.App.RBXMainWindow.GoToDeclaration,,Go to declaration,Go to declaration
Studio.App.RBXMainWindow.ViewFindResults,,View Find results,View Find results
Studio.App.RBXMainWindow.FindResults,,Find Results,Find Results
Studio.App.RBXMainWindow.FindResultsWindow,,Find results window,Find results window
Studio.App.RBXMainWindow.AxisWidget,,Axis Widget,Axis Widget
Studio.App.RBXMainWindow.ViewTutorials,,View tutorials,View tutorials
Studio.App.RBXMainWindow.Tutorials,,Tutorials,Tutorials
Studio.App.RBXMainWindow.CleansUpAllClientsAndServer,,Clean up all clients and servers,Clean up all clients and servers
Studio.App.RBXMainWindow.SmoothSurfaceWithoutOutlines,,Smooth Surface without Outlines,Smooth Surface without Outlines
Studio.App.RBXMainWindow.UniversalsForSurface,,Universals for Surface,Universals for Surface
Studio.App.RBXMainWindow.HingeOnSurface,,Hinge on Surface,Hinge on Surface
Studio.App.RBXMainWindow.NetworkSimulator,,Network Simulator,Network Simulator
Studio.App.RBXMainWindow.TestNetworkErrorsAndIssues,,Test network errors and issues,Test network errors and issues
Studio.App.RBXMainWindow.IndentsOnSurface,,Indents on Surface,Indents on Surface
Studio.App.RBXMainWindow.FormatDocumentElps,,Format Document...,Format Document...
Studio.App.RBXMainWindow.ConnectorsOnSurface,,Connectors on Surface,Connectors on Surface
Studio.App.RBXMainWindow.OpenElps,,Open...,Open...
Studio.App.RBXMainWindow.OpenAnExistingDocument,,Open an existing document,Open an existing document
Studio.App.RBXMainWindow.OpenRecentElps,,Open Recent...,Open Recent...
Studio.App.RBXMainWindow.OpenRecent,,Open Recent,Open Recent
Studio.App.RBXMainWindow.OpenARecentDocument,,Open a recent document,Open a recent document
Studio.App.RBXMainWindow.GlueSurface,,Glue Surface,Glue Surface
Studio.App.RBXMainWindow.WeldSurface,,Weld surface,Weld surface
Studio.App.RBXMainWindow.SmoothSurface,,Smooth surface,Smooth surface
Studio.App.RBXMainWindow.StudioSettingsElps,,Studio Settings...,Studio Settings...
Studio.App.RBXMainWindow.PublishAllToRoblox,,"Publish all places, developer products, and other parts of your game to Roblox","Publish all places, developer products, and other parts of your game to Roblox"
Studio.App.RBXMainWindow.PlaySolo,,Play Solo,Play Solo
Studio.App.RBXMainWindow.PlayInSoloMode,,Play in Solo Mode,Play in Solo Mode
Studio.App.RBXMainWindow.UploadLogFiles,,Upload Log Files,Upload Log Files
Studio.App.RBXMainWindow.SaveAsElps,,Save As...,Save As...
Studio.App.RBXMainWindow.SaveDocWithNewName,,Save the active document with a new name,Save the active document with a new name
Studio.App.RBXMainWindow.RightMotor,,Right Motor,Right Motor
Studio.App.RBXMainWindow.MotorOnSurface,,Motor on Surface,Motor on Surface
Studio.App.RBXMainWindow.BasicObjects,,Basic Objects,Basic Objects
Studio.App.RobloxRibbonMainWindow.AddWeld,,Weld,Weld
Studio.App.RobloxRibbonMainWindow.AdvancedObjects,,Advanced Objects,Advanced Objects
Studio.App.RobloxRibbonMainWindow.Always,,Always,Always
Studio.App.RobloxRibbonMainWindow.Beam,,Beam,Beam
Studio.App.RobloxRibbonMainWindow.Brick,,Brick,Brick
Studio.App.RobloxRibbonMainWindow.CheckCollisionsDragging,,Check for collisions when dragging,Check for collisions when dragging
Studio.App.RobloxRibbonMainWindow.Cobblestone,,Cobblestone,Cobblestone
Studio.App.RobloxRibbonMainWindow.Collaboration,,Collaboration,Collaboration
Studio.App.RobloxRibbonMainWindow.CommentOutTheSelectedText,,Comment out the selected text,Comment out the selected text
Studio.App.RobloxRibbonMainWindow.CorrodedMetal,,Corroded Metal,Corroded Metal
Studio.App.RobloxRibbonMainWindow.DiamondPlate,,Diamond Plate,Diamond Plate
Studio.App.RobloxRibbonMainWindow.DisplayAxis,,Display Axis,Display Axis
Studio.App.RobloxRibbonMainWindow.Emulator,,Emulator,Emulator
Studio.App.RobloxRibbonMainWindow.Explosion,,Explosion,Explosion
Studio.App.RobloxRibbonMainWindow.FocusViewOnScriptError,,Focus view on script error,Focus view on script error
Studio.App.RobloxRibbonMainWindow.Inlets,,Inlets,Inlets
Studio.App.RobloxRibbonMainWindow.Insert,,Insert,Insert
Studio.App.RobloxRibbonMainWindow.InsertScriptsAndOtherAdvance,,Insert scripts and other advanced objects into the game,Insert scripts and other advanced objects into the game
Studio.App.RobloxRibbonMainWindow.Material,,Material,Material
Studio.App.RobloxRibbonMainWindow.MaterialActionAsTool,,Material Action as Tool,Material Action as Tool
Studio.App.RobloxRibbonMainWindow.Motor,,Motor,Motor
Studio.App.RobloxRibbonMainWindow.ScriptActions,,Script Actions,Script Actions
Studio.App.RobloxRibbonMainWindow.ScriptMenu,,Script Menu,Script Menu
Studio.App.RobloxRibbonMainWindow.SelectMaterialAndApply,,Select material and apply to parts,Select material and apply to parts
Studio.App.RobloxRibbonMainWindow.HideDetails,,Hide Details,Hide Details
Studio.App.RobloxRibbonMainWindow.ShowWorldSpaceAxis,,Show world-space aligned coordinate axis,Show world-space aligned coordinate axis
Studio.App.RobloxRibbonMainWindow.Smooth,,Smooth,Smooth
Studio.App.RobloxRibbonMainWindow.Glue,,Glue,Glue
Studio.App.RobloxRibbonMainWindow.SmoothNoOutline,,"Smooth, No Outline","Smooth, No Outline"
Studio.App.RobloxRibbonMainWindow.SolveConstraintsWhileDragging,,Solve constraints while dragging,Solve constraints while dragging
Studio.App.RobloxRibbonMainWindow.Studs,,Studs,Studs
Studio.App.RobloxRibbonMainWindow.SurfaceOnly,,Surface only,Surface only
Studio.App.RobloxRibbonMainWindow.Trail,,Trail,Trail
Studio.App.RobloxRibbonMainWindow.UncommentOutTheSelectedText,,Uncomment out the selected text,Uncomment out the selected text
Studio.App.RobloxRibbonMainWindow.ViewBulkImport,,View Bulk Import,View Bulk Import
Studio.App.RobloxRibbonMainWindow.ViewGameExplorer,,View Game Explorer,View Game Explorer
Studio.App.RobloxRibbonMainWindow.ViewTutorials,,View Tutorials,View Tutorials
Studio.App.RobloxRibbonMainWindow.WhatsNew,,What's New,What's New
Studio.App.RobloxRibbonMainWindow.WoodPlanks,,Wood Planks,Wood Planks
Studio.App.RobloxRibbonMainWindow.JoinSurfacesTooltip,,Make parts join together at touching surfaces,Make parts join together at touching surfaces
Studio.App.RobloxRibbonMainWindow.GeometryTab,,Geometry,Geometry
Studio.App.AutoSaveDialog.ConfirmAutoSaveDelete,,Confirm Auto-Save Delete,Confirm Auto-Save Delete
Studio.App.AutoSaveDialog.DeleteAllAutoSaves1,,Do you want to delete all auto-save files?  There are %1 file(s).,Do you want to delete all auto-save files?  There are %1 file(s).
Studio.App.ContextMenuDropdown.EnableTeamCreate,,Enable Team Create,Enable Team Create
Studio.App.InsertObjectWidget.FavoritesCategory,,Frequently Used,Frequently Used
Studio.App.InsertObjectWidget.SeeAllButton,,See All,See All
Studio.App.RobloxFindWidget.FindInAllScripts,,Find in All Scripts,Find in All Scripts
Studio.App.RobloxFindWidget.ReplaceHeader,,Lines replaced: %1    Scripts replaced: %2    Total scripts searched: %3,Lines replaced: %1    Scripts replaced: %2    Total scripts searched: %3
Studio.App.RobloxFindWidget.ReplaceWindow,,Replace Results - %1 Matching lines replaced,Replace Results - %1 Matching lines replaced
Studio.App.RobloxFindWidget.ReplaceSubHeader,,"Replace all ""%1"" with ""%2"", %3","Replace all ""%1"" with ""%2"", %3"
Studio.App.RobloxFindWidget.FindHeader,,Matching lines: %1    Matching scripts: %2    Total scripts searched: %3,Matching lines: %1    Matching scripts: %2    Total scripts searched: %3
Studio.App.RobloxFindWidget.FindWindow,,Find Results - %1 Matching lines,Find Results - %1 Matching lines
Studio.App.RobloxFindWidget.FindSubHeader,,"Find all ""%1"", %2","Find all ""%1"", %2"
Studio.App.RobloxFindWidget.AllScripts,,All Scripts ,All Scripts 
Studio.App.RobloxFindWidget.CurrentScript,,Current Script,Current Script
Studio.App.RobloxFindWidget.NoScript,,No script currently available.,No script currently available.
Studio.App.RobloxFindWidget.MatchLimitExceeded,,Maximum number of matches has been exceeded.,Maximum number of matches has been exceeded.
Studio.App.RobloxGameExplorer.LoadingElps,,Loading...,Loading...
Studio.App.RobloxGameExplorer.PublishToLoad,,Publish this place to load game data,Publish this place to load game data
Studio.App.RobloxGameExplorer.PublishToLoadClick,,Publish this place to load game data (double click here),Publish this place to load game data (double click here)
