Key,Context,Source,en-us
Studio.App.RBXMainWindow.ResizeCustomIncrement,,Set the resize grid to a custom increment,Set the resize grid to a custom increment
Studio.App.RBXMainWindow.RotateEdit,,Rotate - Edit,Rotate - Edit
Studio.App.RBXMainWindow.RotateCustomIncrement,,Set the rotate grid to a custom increment,Set the rotate grid to a custom increment
Studio.App.RBXMainWindow.MoveToggle,,Move - Toggle,Move - Toggle
Studio.App.RBXMainWindow.TogglesTheDragGridSnapping,,Toggles the drag grid snapping,Toggles the drag grid snapping
Studio.App.ActionInitializer.ToggleSnapToParts,,Snap to Parts - Toggle,Snap to Parts - Toggle
Studio.App.ActionInitializer.ToggleSnapToPartsTooltip,,Toggle whether dragger tools snap to the edges / centers of parts.,Toggle whether dragger tools snap to the edges / centers of parts.
Studio.App.RBXMainWindow.RotateToggle,,Rotate - Toggle,Rotate - Toggle
Studio.App.RBXMainWindow.TogglesRotateSnapping,,Toggles the rotate grid snapping,Toggles the rotate grid snapping
Studio.App.RBXMainWindow.OneStudGrid,,One Stud Grid,One Stud Grid
Studio.App.RBXMainWindow.15StudGrid,,1/5 Stud Grid,1/5 Stud Grid
Studio.App.RBXMainWindow.GridOff,,Grid Off,Grid Off
Studio.App.RobloxRibbonMainWindow.Scale,,Scale,Scale
Studio.App.RobloxRibbonMainWindow.ResizeAnObject,,Resize an Object,Resize an Object
Studio.App.RBXMainWindow.Dropper,,Dropper,Dropper
Studio.App.RBXMainWindow.PickColor,,Pick Color,Pick Color
Studio.App.MainWindow.SaveToFile,Main Window,Save to File,Save to File
Studio.App.MainWindow.SaveActiveLocalFile,Main Window,Save the active local file,Save the active local file
Studio.App.RobloxRibbonMainWindow.RunScript,,Run Script,Run Script
Studio.App.RobloxRibbonMainWindow.ExecuteLuaCodeFromAFile,,Execute Lua code from a file,Execute Lua code from a file
Studio.App.MainWindow.ClosePlace,Main Window,Close Place,Close Place
Studio.App.MainWindow.CloseTab,Main Window,Close Tab,Close Tab
Studio.App.MainWindow.SaveToFileAsPrompt,Main Window,Save to File As...,Save to File As...
Studio.App.MainWindow.SaveActiveLocalFileNewName,Main Window,Save the active local file with a new name,Save the active local file with a new name
Studio.App.RBXMainWindow.ZoomTo,,Zoom to,Zoom to
Studio.App.RobloxRibbonMainWindow.InsertObjectToolTip,,View list of insertable objects,View list of insertable objects
Studio.App.RobloxRibbonMainWindow.Model,,Model,Model
Studio.App.RobloxRibbonMainWindow.InsertAModelFromLocalFiles,,Insert a model from local files,Insert a model from local files
Studio.App.RBXMainWindow.PasteInto,,Paste Into,Paste Into
Studio.App.RBXMainWindow.PasteIntoAtOriginalLocation,,Paste At Original Location,Paste At Original Location
Studio.App.RBXMainWindow.OpenPreviousTab,,Open Previous Tab,Open Previous Tab
Studio.App.RBXMainWindow.SaveAsCSVElps,,Save as CSV...,Save as CSV...
Studio.App.RBXMainWindow.SaveLocalizationTableElps,,Save LocalizationTable to CSV file...,Save LocalizationTable to CSV file...
Studio.App.RBXMainWindow.LoadFromCSVElps,,Load from CSV...,Load from CSV...
Studio.App.RBXMainWindow.LoadLocalizationTableFromCSV,,Load LocalizationTable from CSV file...,Load LocalizationTable from CSV file...
Studio.App.RBXMainWindow.SaveToFileElps,,Save to File...,Save to File...
Studio.App.RBXMainWindow.SaveSelectionToFileElps,,Save selection to file...,Save selection to file...
Studio.App.RBXMainWindow.ExportForUploadElps,,(INTERNAL) Export for upload...,(INTERNAL) Export for upload...
Studio.App.RBXMainWindow.ExportSelectionForUploadElps,,(INTERNAL) Export selection for upload...,(INTERNAL) Export selection for upload...
Studio.App.RBXMainWindow.SaveAsLocalPluginElps,,Save as Local Plugin...,Save as Local Plugin...
Studio.App.RBXMainWindow.CreateLocalPluginFromScriptElps,,Create a local plugin from this script...,Create a local plugin from this script...
Studio.App.RBXMainWindow.InsertFromFileElps,,Insert from File...,Insert from File...
Studio.App.RBXMainWindow.SaveToRoblox,,Save to Roblox,Save to Roblox
Studio.App.RBXMainWindow.SaveActiveDocumentToRoblox,,Save active document to Roblox,Save active document to Roblox
Studio.App.RBXMainWindow.PublishActiveDocumentToRoblox,,Publish active document to Roblox,Publish active document to Roblox
Studio.App.RBXMainWindow.SaveTheActivePlace,,Save the active place to the location currently open in Studio,Save the active place to the location currently open in Studio
Studio.App.RBXMainWindow.AboutRobloxStudio,,About Roblox Studio,About Roblox Studio
Studio.App.RBXMainWindow.OnlineHelpElps,,Online Help...,Online Help...
Studio.Actions.ConnectionIndicator,,Connection Status,Connection Status
Studio.App.RobloxRibbonMainWindow.ViewLuaAPIObjects,,View Lua API objects that can be accessed through scripting,View Lua API objects that can be accessed through scripting
Studio.App.RBXMainWindow.StartServer,,Start Server,Start Server
Studio.App.RobloxRibbonMainWindow.StartServerAndPlayers,,Start server and players,Start server and players
Studio.App.RBXMainWindow.StartPlayer,,Start Player,Start Player
Studio.App.RBXMainWindow.StartScriptSync,,Sync to disk,Sync to disk
Studio.App.RBXMainWindow.StartScriptSyncsTooltip,,"Start Sync between Script, LocalScript, and ModuleScript instances and Disk","Start Sync between Script, LocalScript, and ModuleScript instances and Disk"
Studio.App.RBXMainWindow.StopScriptSync,,Stop Sync,Stop Sync
Studio.App.RBXMainWindow.CancelScriptSync,,Cancel Sync,Cancel Sync
Studio.App.RBXMainWindow.StopScriptSyncsTooltip,,"Stop Sync between Script, LocalScript, and ModuleScript instances and Disk","Stop Sync between Script, LocalScript, and ModuleScript instances and Disk"
Studio.App.ScriptVerbs.SelectSyncDir,,Save File Sync Path,Save File Sync Path
Studio.App.ScriptVerbs.StopSync,,Stop Synchronization,Stop Synchronization
Studio.App.ScriptVerbs.DeleteFile,,"<b>The file(s) are no longer syncing to disk</b><br/><div>You can delete the local file if you want. You can also stop this dialog in <a href=""settings"">Studio Settings</a></div>","<b>The file(s) are no longer syncing to disk</b><br/><div>You can delete the local file if you want. You can also stop this dialog in <a href=""settings"">Studio Settings</a></div>"
Studio.App.ScriptVerbs.AskIfOverwriteFileOnDisk,,<b>Do you want to overwrite the file on disk?</b><br/><div>You will need to overwrite the file to restart syncing</div>,<b>Do you want to overwrite the file on disk?</b><br/><div>You will need to overwrite the file to restart syncing</div>
Studio.App.ScriptVerbs.CancelButton,,Cancel,Cancel
Studio.App.ScriptVerbs.OverwriteButton,,Overwrite,Overwrite
Studio.App.ScriptVerbs.FileNotFound,,File Not Found,File Not Found
Studio.App.ScriptVerbs.CannotFindFileSyncing,,<b>Can't find the file location</b><br/><div>The folder might have been deleted or renamed. Cancel sync and start again to select a new location.</div>,<b>Can't find the file location</b><br/><div>The folder might have been deleted or renamed. Cancel sync and start again to select a new location.</div>
Studio.App.ScriptVerbs.FilePathEmpty,,Error while deleting file from disk: Path is empty,Error while deleting file from disk: Path is empty
Studio.App.ScriptVerbs.FileNotTrashed,,Error while deleting file from disk: Unable to move to trash,Error while deleting file from disk: Unable to move to trash
Studio.App.ScriptVerbs.DeleteButton,,Delete local file,Delete local file
Studio.App.ScriptVerbs.DoneButton,,Done,Done
Studio.App.ScriptVerbs.CloseButton,,Close,Close
Studio.App.RBXMainWindow.ShowInFolder,,Show file location,Show file location
Studio.App.RBXMainWindow.InstanceDump,,Instance Dump,Instance Dump
Studio.App.RBXMainWindow.SettingsElps,,Settings...,Settings...
Studio.App.RBXMainWindow.GameSettings,,Game Settings...,Game Settings...
Studio.App.RBXMainWindow.ConvertToPackageElps,,Convert to Package...,Convert to Package...
Studio.App.RBXMainWindow.SaveAndReloadPlugin,,Save and Reload Plugin,Save and Reload Plugin
Studio.App.RBXMainWindow.SaveBuildAndReloadPlugins,,Build Plugin from Source and Reload in the Debugger,Build Plugin from Source and Reload in the Debugger
Studio.App.RBXMainWindow.ReloadPlugin,,Reload Plugin,Reload Plugin
Studio.App.RBXMainWindow.SaveAndReloadAllPlugins,,Save and Reload All Plugins in Debugger,Save and Reload All Plugins in Debugger
Studio.App.RBXMainWindow.PublishToPackage,,Publish to Package,Publish to Package
Studio.App.RBXMainWindow.ViewScriptChangesElps,,View Script Changes...,View Script Changes...
Studio.App.RBXMainWindow.UndoChangesToPackage,,Undo Changes to Package,Undo Changes to Package
Studio.App.RBXMainWindow.UndoChangesToSelectedPackages,,Undo Changes to Selected Packages,Undo Changes to Selected Packages
Studio.App.RBXMainWindow.GetLatestPackage,,Get Latest Package,Get Latest Package
Studio.App.RBXMainWindow.GetLatestForSelectedPackages,,Get Latest For Selected Packages,Get Latest For Selected Packages
Studio.App.PackageContextMenu.PackageDetails,,Package Details,Package Details
Studio.App.PackageContextMenu.MassUpdatePackage,,Update All,Update All
Studio.App.RBXMainWindow.SelectAllModifiedPackages,,Select All Modified Packages,Select All Modified Packages
Studio.App.RobloxRibbonMainWindow.FindTextAndReplaceWithElps,,Find text and replace with...,Find text and replace with...
Studio.Common.Action.Select,,Select,Select
Studio.App.RobloxRibbonMainWindow.SelectAnObject,,Select an Object,Select an Object
Studio.App.RBXMainWindow.PublishTheSelectionToRoblox,,Publish the Selection to Roblox,Publish the Selection to Roblox
Studio.App.RBXMainWindow.PublishSelectionToRobloxElps,,Save to Roblox...,Save to Roblox...
Studio.App.RobloxRibbonMainWindow.Service,,Service,Service
Studio.App.RobloxRibbonMainWindow.InsertFromServiceSelection,,Insert service from a service selection,Insert service from a service selection
Studio.App.RBXMainWindow.OpenFlagEditor,,Open Flag Editor,Open Flag Editor
Studio.App.RBXMainWindow.AddUIElements,,Add UI elements,Add UI elements
Studio.App.RBXMainWindow.StyleEditor,Editor that modifies the properties (appearance) of UI and 3D parts,Style Editor,Style Editor
Studio.App.RBXMainWindow.OpenStyleEditor,Tooltip that displays when opening the Style Editor that edits StyleSheet and StyleRule instances,"Create, remove, and modify styles","Create, remove, and modify styles"
Studio.App.RBXMainWindow.Editor,,Editor,Editor
Studio.App.RBXMainWindow.AddRemoveAndModifyTerrain,,"Add, remove, and modify terrain","Add, remove, and modify terrain"
Studio.App.RBXMainWindow.TerrainEditor,,Terrain Editor,Terrain Editor
Studio.App.Ribbon.Beta.Terrain,Create and edit terrain,Terrain,Terrain
Studio.App.Ribbon.Beta.Terrain.Tooltip,,Create and edit terrain,Create and edit terrain
Studio.App.RBXMainWindow.Toolbox,,Toolbox,Toolbox
Studio.App.RobloxRibbonMainWindow.InsertItemsFromTheToolbox,,Insert items from the toolbox,Insert items from the toolbox
Studio.App.RBXMainWindow.ViewSelectorTooltip,,Show view selector,Show view selector
Studio.App.RobloxRibbonMainWindow.ShowGrid,,Show Grid,Show Grid
Studio.App.RobloxRibbonMainWindow.GridOnYPlane,,Display a 3D grid on the y=0 plane,Display a 3D grid on the y=0 plane
Studio.App.RobloxRibbonMainWindow.DisplayGridMaterialOnParts,,Display grid material on Parts,Display grid material on Parts
Studio.App.RBXMainWindow.WireframeRendering,,Wireframe Rendering,Wireframe Rendering
Studio.App.RobloxRibbonMainWindow.EnableWireframeRendering,,Enable Wireframe Rendering,Enable Wireframe Rendering
Studio.App.RBXMainWindow.UIVisibility,,UI Visibility,UI Visibility
Studio.App.RobloxRibbonMainWindow.EnableUIVisibility,,Toggles visibility of UI in the 3D View,Toggles visibility of UI in the 3D View
Studio.App.RobloxRibbonMainWindow.Outlines,,Outlines,Outlines
Studio.App.RobloxRibbonMainWindow.OutlinesTooltip,,Sets selection rendering mode to outlines,Sets selection rendering mode to outlines
Studio.App.RobloxRibbonMainWindow.BoundingBoxes,,Bounding Boxes,Bounding Boxes
Studio.App.RobloxRibbonMainWindow.BoundingBoxesTooltip,,Sets selection rendering mode to bounding boxes,Sets selection rendering mode to bounding boxes
Studio.App.RobloxRibbonMainWindow.ViewBoth,,Both,Both
Studio.App.RobloxRibbonMainWindow.ViewBothTooltip,,Sets selection rendering mode to outlines and bounding boxes,Sets selection rendering mode to outlines and bounding boxes
Studio.App.RBXMainWindow.VideoRecord,,Video Record,Video Record
Studio.App.RobloxRibbonMainWindow.RecordAVideo,,Record a video,Record a video
Studio.App.RBXMainWindow.Performance,,Performance,Performance
Studio.App.RobloxRibbonMainWindow.ViewDiagnosticInfo,,View diagnostic information of your game,View diagnostic information of your game
Studio.App.RBXMainWindow.TaskScheduler,,Task Scheduler,Task Scheduler
Studio.App.RobloxRibbonMainWindow.ViewTaskExecutionInformation,,View task execution information,View task execution information
Studio.App.RBXMainWindow.ScriptPerformance,,Script Performance,Script Performance
Studio.App.RobloxRibbonMainWindow.ViewScriptPerformanceInformat,,View script performance information,View script performance information
Studio.App.Ribbon.Beta.Performance,View diagnostic information,Performance,Performance
Studio.App.Ribbon.Beta.Performance.Tooltip,,View diagnostic information,View diagnostic information
Studio.App.RBXMainWindow.Explorer,,Explorer,Explorer
Studio.App.RobloxRibbonMainWindow.ViewObjectsInWorkspace,,View a list of objects in the workspace,View a list of objects in the workspace
Studio.App.RobloxRibbonMainWindow.ViewPropertiesOfObjects,,View properties of objects,View properties of objects
Studio.App.RobloxRibbonMainWindow.OutputFeedOfScripts,,See the output feed of your scripts,See the output feed of your scripts
Studio.App.RBXMainWindow.ClearOutputWindow,,Clear Output Window,Clear Output Window
Studio.App.RBXMainWindow.EnabledFullScreenMode,,Enabled Full Screen mode,Enabled Full Screen mode
Studio.App.RBXMainWindow.CollisionCheck,,Collision Check,Collision Check
Studio.App.RBXMainWindow.ConstraintCheck,,Constraint Check,Constraint Check
Studio.App.RBXMainWindow.JoinSurfacesCheck,,Join Surfaces Check,Join Surfaces Check
Studio.App.RobloxRibbonMainWindow.PluginsFolder,,Plugins Folder,Plugins Folder
Studio.App.RobloxRibbonMainWindow.OpenTheLocalPluginsFolder,,Open the local plugins folder,Open the local plugins folder
Studio.App.RobloxRibbonMainWindow.AddDebugPlugin,,Add Debug Plugin,Add Debug Plugin
Studio.App.RBXMainWindow.UnlockAll,,Unlock All,Unlock All
Studio.App.RBXMainWindow.CustomizeShortcutsElps,,Customize Shortcuts...,Customize Shortcuts...
Studio.App.RBXMainWindow.ShowListOfShortcutCommands,,Show list of shortcut commands,Show list of shortcut commands
Studio.App.RBXMainWindow.FindPreviousItem,,Find previous item,Find previous item
Studio.App.RBXMainWindow.ShowScriptInExplorer,,Show in Explorer,Show in Explorer
Studio.App.RBXMainWindow.ShowScriptInExplorerTooltip,,Select this script in the explorer,Select this script in the explorer
Studio.App.RBXMainWindow.Rename,,Rename,Rename
Studio.App.RBXMainWindow.RenamesSelectedObject,,Renames selected object,Renames selected object
Studio.App.RobloxRibbonMainWindow.ScreenShot,,Screen Shot,Screen Shot
Studio.App.RobloxRibbonMainWindow.TakeAScreenshot,,Take a screenshot,Take a screenshot
Studio.App.RBXMainWindow.SelectParents,,Select Parent(s),Select Parent(s)
Studio.App.RBXMainWindow.SelectChildren,,Select Children,Select Children
Studio.App.RBXMainWindow.ExpandAllDescendants,,Expand All,Expand All
Studio.App.RBXMainWindow.CollapseChildren,,Collapse All,Collapse All
Studio.Common.Action.Clear,,Clear,Clear
Studio.App.RBXMainWindow.InsertBreakpoint,,Insert Breakpoint,Insert Breakpoint
Studio.App.RBXMainWindow.InsertContextDependentBreakpoint,,Insert Contextual Breakpoint,Insert Contextual Breakpoint
Studio.App.RBXMainWindow.DeleteBreakpoint,,Delete Breakpoint,Delete Breakpoint
Studio.App.RBXMainWindow.DeleteContextDependentBreakpoint,,Delete Contextual Breakpoint,Delete Contextual Breakpoint
Studio.App.RBXMainWindow.ResetScriptZoom,,Reset Script Zoom,Reset Script Zoom
Studio.App.RBXMainWindow.ResetsFontSize,,Reset font size,Reset font size
Studio.App.RBXMainWindow.CloseAllScripts,,Close All Scripts,Close All Scripts
Studio.App.RBXMainWindow.ToggleLocalSpace,,Toggle Local Space,Toggle Local Space
Studio.App.RBXMainWindow.ShowOrientationIndicatorTooltip,,Display surface direction information for objects,Display surface direction information for objects
Studio.App.RBXMainWindow.ToggleAlignDraggedObjectsText,,Align Dragged Objects,Align Dragged Objects
Studio.App.RBXMainWindow.ToggleAlignDraggedObjectsTooltip,,Rotate dragged objects to align them with the target surface,Rotate dragged objects to align them with the target surface
Studio.App.RBXMainWindow.ResetView,,Reset View,Reset View
Studio.App.RBXMainWindow.ResetWidgetToolbarPos,,Reset Widget and Toolbar position,Reset Widget and Toolbar position
Studio.App.RBXMainWindow.GridSize2Studs,,Grid Size - 2 studs,Grid Size - 2 studs
Studio.App.RBXMainWindow.SetGridSizeTo2Studs,,Set Grid Size to 2 Studs,Set Grid Size to 2 Studs
Studio.App.RBXMainWindow.GridSize4Studs,,Grid Size - 4 Studs,Grid Size - 4 Studs
Studio.App.RBXMainWindow.SetGridSizeTo4Studs,,Set Grid Size to 4 Studs,Set Grid Size to 4 Studs
Studio.App.RBXMainWindow.GridSize16Studs,,Grid Size - 16 Studs,Grid Size - 16 Studs
Studio.App.RBXMainWindow.SetGridSizeTo16Studs,,Set Grid Size to 16 Studs,Set Grid Size to 16 Studs
Studio.App.RBXMainWindow.PublishAsPluginElps,,Publish as Plugin...,Publish as Plugin...
Studio.App.RBXMainWindow.PublishSelectionToRobloxAsPlugin,,Publish the selection to Roblox as a plugin,Publish the selection to Roblox as a plugin
Studio.Common.Action.Previous,,Previous,Previous
Studio.App.RobloxRibbonMainWindow.GoToPreviousChange,,Go to previous change,Go to previous change
Studio.App.RobloxRibbonMainWindow.GoToNextChange,,Go to next change,Go to next change
Studio.App.RobloxRibbonMainWindow.ManageCloudPlugins,,Manage installed plugins,Manage installed plugins
Studio.App.RBXMainWindow.InsertObjectsWidgetExplorer,,Open insert objects widget in explorer,Open insert objects widget in explorer
Studio.App.RBXMainWindow.ApplyEdits,,Apply Edits,Apply Edits
Studio.App.RobloxRibbonMainWindow.PushScriptTCServer,,Push the current edits to a script to the Team Create server,Push the current edits to a script to the Team Create server
Studio.App.RBXMainWindow.ExplorerFilter,,Explorer Filter,Explorer Filter
Studio.App.RBXMainWindow.ExportSelectionElps,,Export Selection...,Export Selection...
Studio.App.RBXMainWindow.ExportSelection,,Export Selection,Export Selection
Studio.App.RBXMainWindow.ExportAsObj,,Export as Obj,Export as Obj
Studio.App.RBXMainWindow.ToggleAllBreakpoints,,Toggle All Breakpoints,Toggle All Breakpoints
Studio.App.RBXMainWindow.EnableDisableAllBreakpoints,,Enable/disable all breakpoints,Enable/disable all breakpoints
Studio.App.RBXMainWindow.Duplicate,,Duplicate,Duplicate
Studio.App.RBXMainWindow.DuplicatesCurrentSelection,,Duplicate current selection,Duplicate current selection
Studio.App.RBXMainWindow.GameExplorer,,Game Explorer,Game Explorer
Studio.App.RBXMainWindow.ViewGameExplorerElps,,View Game Explorer...,View Game Explorer...
Studio.App.RBXMainWindow.CustomizeElps,,Customize...,Customize...
Studio.App.RBXMainWindow.CustomizeQuickAccess,,Customize Quick Access,Customize Quick Access
Studio.App.RobloxRibbonMainWindow.FusePartsTogether,,Fuse parts together to make a single part,Fuse parts together to make a single part
