Key,Context,Source,en-us
Studio.App.MainWindow.OpenPlaceFailureIncidentId1,Incident ID field displayed in error message dialog,Incident ID: %1,Incident ID: %1
Studio.App.MainWindow.OpenPlaceFailureIncidentAndPlaceId2,Incident ID and Place ID field displayed in error message dialog,Incident ID: %1<br>Place ID: %2,Incident ID: %1<br>Place ID: %2
Studio.App.MainWindow.OpenPlaceFailureIncidentAndPlaceId3,"Incident ID, Place ID and Place name field displayed in error message dialog",Incident ID: %1<br>Place ID: %2<br>Place name: %3,Incident ID: %1<br>Place ID: %2<br>Place name: %3
Studio.App.MainWindow.OpenPlaceFailureReportToForum1,Devforum link field displayed in error message dialog ,"If you continue to encounter this error, please report it on the <a href='%1'>Developer Forum</a>. ","If you continue to encounter this error, please report it on the <a href='%1'>Developer Forum</a>. "
Studio.App.BetaFeatures.BetaFeatures,title for Beta Features feature,Beta Features,Beta Features
Studio.App.RBXMainWindow.PublishActiveDocumentToRobloxAs,,Publish active document to Roblox as,Publish active document to Roblox as
Studio.App.RBXMainWindow.SaveActiveDocumentToRobloxAs,,Save active document to Roblox as,Save active document to Roblox as
Studio.App.DebuggerViewsManager.Watch,,Watch,Watch
Studio.App.DebuggerViewsManager.Breakpoints,,Breakpoints,Breakpoints
Studio.App.GameExplorer.InsertWithLocation,,Insert with location,Insert with location
Studio.App.FindReplaceController.FindAllReplaceAll,,Find All / Replace All,Find All / Replace All
Studio.App.RobloxSettingsDialog.SaveChanges,,Save Changes,Save Changes
Studio.App.ScriptingCmd.FOLDALL,,Collapse All Folds,Collapse All Folds
Studio.App.ScriptingCmd.FOLDALLTooltip,,Collapse all foldable sections of scripts,Collapse all foldable sections of scripts
Studio.App.ScriptingCmd.FORMATSEL,,Format Selection,Format Selection
Studio.App.ScriptingCmd.FORMATSELTooltip,,Format selected range of document,Format selected range of document
Studio.App.ScriptingCmd.UNFOLDALLTooltip,,Expand all collapsed folds in the script,Expand all collapsed folds in the script
Studio.App.ScriptingCmd.RESETCURSOR,,Reset Cursor,Reset Cursor
Studio.App.RBXMainWindow.DisableBreakpoint,,Disable Breakpoint,Disable Breakpoint
Studio.App.RBXMainWindow.AddWatch,,Add Watch,Add Watch
Studio.App.RBXMainWindow.StepOut,,Step Out,Step Out
Studio.App.RBXMainWindow.StepOver,,Step Over,Step Over
Studio.App.RBXMainWindow.StepInto,,Step Into,Step Into
Studio.App.RBXMainWindow.PublishToRobloxAsElps,,Publish to Roblox As...,Publish to Roblox As...
Studio.App.RBXMainWindow.SaveToRobloxAsElps,,Save to Roblox As...,Save to Roblox As...
Studio.App.RBXMainWindow.ExpandAll,,Expand All,Expand All
Studio.App.RBXMainWindow.Properties,,Properties,Properties
Studio.App.RBXMainWindow.ViewSelector,,View Selector,View Selector
Studio.App.RBXMainWindow.GridMaterial,,Grid Material,Grid Material
Studio.App.RBXMainWindow.DraggerModePhysical,,Physical,Physical
Studio.App.RBXMainWindow.FindPrevious,,Find Previous,Find Previous
Studio.App.RBXMainWindow.FullScreen,,Full Screen,Full Screen
Studio.App.RBXMainWindow.ManagePlugins,,Manage Plugins,Manage Plugins
Studio.App.RBXMainWindow.PlayHere,,Play Here,Play Here
Studio.App.RBXMainWindow.CommandBar,,Command Bar,Command Bar
Studio.App.RBXMainWindow.Output,,Output,Output
Studio.App.RBXMainWindow.ViewFindReplaceWindow,,View Find/Replace Window,View Find/Replace Window
Studio.App.RBXMainWindow.ExceptionsInDebugger,,Break unhandled exceptions into debugger,Break unhandled exceptions into debugger
Studio.App.RBXMainWindow.InsertObject,,Insert Object,Insert Object
Studio.App.RBXMainWindow.InsertObjectAction,,Insert Object...,Insert Object...
Studio.App.RBXMainWindow.InsertPart,,Insert Part,Insert Part
Studio.App.RBXMainWindow.OnUnhandledExceptions,,On Unhandled Exceptions,On Unhandled Exceptions
Studio.App.RBXMainWindow.BreakAllExceptionsDebugger,,Break all exceptions into debugger,Break all exceptions into debugger
Studio.App.RBXMainWindow.NeverBreakErrorsIntoDebugger,,Never break errors into debugger,Never break errors into debugger
Studio.App.RBXMainWindow.Never,,Never,Never
Studio.App.RBXMainWindow.OnAllExceptions,,On All Exceptions,On All Exceptions
Studio.App.RBXMainWindow.ScriptAnalysis,,Script Analysis,Script Analysis
Studio.App.RBXMainWindow.CodeSnippet,,Code Snippet,Code Snippet
Studio.App.RBXMainWindow.ViewTeamCreateWindow,,View Team Create Window,View Team Create Window
Studio.App.RBXMainWindow.SeparateFusedSelection,,Separate parts from a fused selection,Separate parts from a fused selection
Studio.App.RBXMainWindow.Union,,Union,Union
Studio.App.RBXMainWindow.Separate,,Separate,Separate
Studio.App.RBXMainWindow.Rotate,,Rotate,Rotate
Studio.App.RBXMainWindow.Run,,Run,Run
Studio.App.RBXMainWindow.Stats,,Stats,Stats
Studio.App.RBXMainWindow.Format,,Format,Format
Studio.App.RBXMainWindow.UIEditorVOne,,UI Editor v1.0,UI Editor v1.0
Studio.App.RBXMainWindow.RobloxStudio,,Roblox Studio,Roblox Studio
Studio.App.RBXMainWindow.UIEditor,,UI Editor,UI Editor
Studio.App.RBXMainWindow.ObjectBrowser,,Object Browser,Object Browser
Studio.App.RBXMainWindow.UI,,UI,UI
Studio.App.RBXMainWindow.FindNext,,Find Next,Find Next
Studio.App.RBXMainWindow.ReplaceElps,,Replace...,Replace...
Studio.App.RBXMainWindow.FindElps,,Find...,Find...
Studio.App.RBXMainWindow.PublishToRoblox,,Publish to Roblox,Publish to Roblox
Studio.App.RBXMainWindow.ViewTeamChat,,Team Chat,Team Chat
Studio.App.RBXMainWindow.ViewTeamChatTooltip,,View Team Chat Window,View Team Chat Window
Studio.App.RBXMainWindow.ShowOrientationIndicator,,Show Orientation Indicator,Show Orientation Indicator
Studio.App.RobloxRibbonMainWindow.Cleanup,,Cleanup,Cleanup
Studio.App.RobloxRibbonMainWindow.Color,,Color,Color
Studio.App.RobloxRibbonMainWindow.ConnectionIsStable,,Connection is stable.,Connection is stable.
Studio.App.RobloxRibbonMainWindow.CurrentClient,,Current: Client,Current: Client
Studio.App.RobloxRibbonMainWindow.GameSettings,,Game Settings,Game Settings
Studio.App.RobloxRibbonMainWindow.Lock,,Lock,Lock
Studio.App.RobloxRibbonMainWindow.Settings,,Settings,Settings
Studio.App.RobloxRibbonMainWindow.Start,,Start,Start
Studio.App.RobloxRibbonMainWindow.StartATeamTest,,Start a Team Test,Start a Team Test
Studio.App.RobloxRibbonMainWindow.TeamTest,,Team Test,Team Test
Studio.App.RobloxRibbonMainWindow.ViewAssetManager,,View Asset Manager,View Asset Manager
Studio.App.EmbeddedFindReplaceWidget.MatchCase,,Match Case,Match Case
Studio.App.EmbeddedFindReplaceWidget.MatchWholeWord,,Match Whole Word,Match Whole Word
Studio.App.EmbeddedFindReplaceWidget.RegularExpression,,Regular Expression,Regular Expression
Studio.App.EmbeddedFindReplaceWidget.ReplaceAll,,Replace All,Replace All
Studio.App.EmbeddedFindReplaceWidget.ReplaceNext,,Replace Next,Replace Next
Studio.App.EmbeddedFindReplaceWidget.OneMatch,,1 match,1 match
Studio.App.EmbeddedFindReplaceWidget.NMatches1,,%1 matches,%1 matches
Studio.App.EmbeddedFindReplaceWidget.KofOneMatch1,,%1 of 1 match,%1 of 1 match
Studio.App.EmbeddedFindReplaceWidget.KofNMatch2,,%1 of %2 matches,%1 of %2 matches
Studio.App.RobloxQuickAccessConfig.Remove,,Remove,Remove
Studio.App.DocumentationView.LearnMore,,Learn more,Learn more
Studio.App.UpdateUIManager.Chat,,Chat,Chat
Studio.App.StudioServiceHost.ConvertToPackageFailed,,Convert to package failed.,Convert to package failed.
Studio.App.RobloxStudioVerbs.QuickOpen,,Quick Open,Quick Open
Studio.App.UploadMeshRequest.CouldNotFindTexture1PleaseVerify,,"Could not find texture %1. Please verify that the texture is located at that location, or in the same folder as the fbx/obj file","Could not find texture %1. Please verify that the texture is located at that location, or in the same folder as the fbx/obj file"
Studio.App.PropertyItems.NotAValidLocation1,,"""%1"" is not a valid content location.
Please enter an asset ID or a correctly formatted asset url.","""%1"" is not a valid content location.
Please enter an asset ID or a correctly formatted asset url."
Studio.App.PropertyItems.LoadStringEnbledWarning,,Activating the <b>%1</b> property might make your game vulnerable to exploits. Are you sure you want to enable this?,Activating the <b>%1</b> property might make your game vulnerable to exploits. Are you sure you want to enable this?
Studio.App.PropertyItems.ImportingMesh,,Importing mesh...,Importing mesh...
Studio.App.PropertyItems.PropertyInfluenceToolTip3,"Tooltip that displays if a certain Instance's property is being influenced by another Instance(s). Parameter 1 is the name of the Instance whose property is being altered, parameter 2 is the name of the property being altered, and parameter 3 is the name(s) of the Instance(s) that is/are altering the property. 'Influenced', in this case, means that the property's value will only be set by the other Instance(s) under certain circumstances (i.e. a UISizeConstraint clamping a UI element's size down if it exceeds a certain maximum).",%1's %2 is influenced by %4,%1's %2 is influenced by %4
Studio.App.PropertyItems.PropertyOverrideToolTip3,"Tooltip that displays if a certain Instance's property is being overridden by another Instance(s). Parameter 1 is the name of the Instance whose property is being altered, parameter 2 is the name of the property being altered, and parameter 3 is the name(s) of the Instance(s) that is/are altering the property. 'Overridden', in this case, means that the property's value will always be set by the other instance(s) regardless of what the user sets the property's value to in the Properties widget.",%1's %2 is overridden by %4,%1's %2 is overridden by %4
Studio.App.PropertyItems.ThisPropertyHasBeenOverridden,"Tooltip that displays if a certain Instance's property is being overridden by another Instance(s), but when Studio is unaware of what the other Instance(s) is/are.",This property has been overridden,This property has been overridden
Studio.App.PropertyItems.InfluencedBy,"Text which displays under a property in the Properties widget if the property is being influenced by another Instance. 'Influenced', in this case, means that the property's value will only be set by the other Instance under certain circumstances (e.g. a UISizeConstraint clamping a UI element's Size property down if it exceeds a certain maximum).",Influenced by,Influenced by
Studio.App.PropertyItems.OverriddenBy,"Text which displays under a property in the Properties widget if the property is being overridden by another Instance. 'Overridden', in this case, means that the property's value will always be set by the other Instance regardless of what the user sets the property's value to in the Properties widget (e.g. a UIGridLayout always overriding a UI element's Size and Position properties).",Overridden by,Overridden by
Studio.App.PropertyItems.DoubleClickToGoTo1,Tooltip that displays on both the 'Influenced by' and 'Overridden by' texts that lets the user know that double clicking on the text will navigate them to the Instance that is influencing/overriding a property. The parameter is the name of the Instance that is influencing/overriding the property.,Double-click here to go to %1,Double-click here to go to %1
Studio.App.RobloxScriptDoc.BreakpointsDisabledLinkedSource,,Breakpoints are currently disabled for LinkedSource.,Breakpoints are currently disabled for LinkedSource.
Studio.App.RobloxScriptDiffDoc.DiffResult,,Diff Result,Diff Result
Studio.App.EmbeddedFindReplaceWidget.Close,,Close,Close
Studio.App.AutoSaveDialog.OpenRobloxFile,,Open Roblox File,Open Roblox File
Studio.App.CloudEditController.StartServerAndPlayers,,Start Server and Players,Start Server and Players
Studio.App.RobloxMainWindow.SaveAs,,Save As,Save As
Studio.App.RobloxMainWindow.MemoryAllocationFailure,,Roblox Studio encountered an error and must close. Please try restarting Studio.,Roblox Studio encountered an error and must close. Please try restarting Studio.
Studio.App.GameExplorerUtils.NameCannotContain,,Name cannot include '\' or '/',Name cannot include '\' or '/'
Studio.App.GameExplorerUtils.TryAgainLater,,Try again later.,Try again later.
Studio.App.RbxWorkspace.PluginInstallationFailed,,Plugin Installation failed,Plugin Installation failed
Studio.App.RESTRICTED.QtUtilities.DontAskMeAgain,,Don't ask me again,Don't ask me again
Studio.App.RobloxOutputRibbonDropdown.Edit,,Edit,Edit
Studio.App.RobloxOutputRibbonDropdown.Client,,Client,Client
Studio.App.RobloxOutputRibbonDropdown.Server,,Server,Server
Studio.App.RobloxOutputRibbonDropdown.Standalone,,Standalone,Standalone
Studio.App.RobloxOutputRibbonDropdown.Studio,,Studio,Studio
Studio.App.RobloxOutputRibbonDropdown.ShowTimestamp,,Show Timestamp,Show Timestamp
Studio.App.RobloxOutputRibbonDropdown.ShowContext,,Show Context,Show Context
Studio.App.RobloxOutputRibbonDropdown.ShowSource,,Show Source,Show Source
Studio.App.RobloxOutputRibbonDropdown.LogMode,,Log Mode,Log Mode
Studio.App.RobloxOutputRibbonDropdown.ShowTablesExpandedByDefault,,Show tables expanded by default,Show tables expanded by default
Studio.App.RobloxOutputRibbonDropdown.ShowMemoryAddressForExpandableTables,,Show memory address for expandable tables,Show memory address for expandable tables
Studio.App.RobloxOutputRibbonDropdown.Error,,Error,Error
Studio.App.RobloxOutputRibbonDropdown.Warning,,Warning,Warning
Studio.App.RobloxOutputRibbonDropdown.Information,,Information,Information
Studio.App.RobloxOutputRibbonDropdown.System,,System,System
Studio.App.RobloxOutputRibbonDropdown.Log,,Log,Log
Studio.App.PlaceResourceController.ErrorWhileAddingPlace,,Error while adding place. See Output window for details.,Error while adding place. See Output window for details.
Studio.App.CommitScriptsDialog.CommitButtonText,,Commit,Commit
Studio.App.RobloxRibbonMainWindow.InternalFeatures,,Roblox Internal,Roblox Internal
Studio.App.ExternalLoginDialog.MessageOnDialogClose,,Are you sure you want to close this window? This will close Roblox Studio.,Are you sure you want to close this window? This will close Roblox Studio.
Studio.Common.Action.Cancel,,Cancel,Cancel
Studio.Common.Action.Close,,Close,Close
Studio.Common.Action.Continue,,Continue,Continue
Studio.Common.Action.Copy,,Copy,Copy
Studio.Common.Action.Create,,Create,Create
Studio.Common.Action.Delete,,Delete,Delete
Studio.Common.Action.Edit,,Edit,Edit
Studio.Common.Action.Error,,Error,Error
Studio.Common.Action.Exit,,Exit,Exit
Studio.Common.Action.Find,,Find,Find
Studio.Common.Action.Help,,Help,Help
Studio.Common.Action.Insert,,Insert,Insert
Studio.Common.Action.LabelWithColon1,,%1:,%1:
Studio.Common.Action.LearnMore,,Learn More,Learn More
Studio.Common.Action.Name,,Name,Name
Studio.Common.Action.New,,New,New
Studio.Common.Action.No,,No,No
Studio.Common.Action.OK,,OK,OK
Studio.Common.Action.Open,,Open,Open
Studio.Common.Action.Pause,,Pause,Pause
Studio.Common.Action.Play,,Play,Play
Studio.Common.Action.Redo,,Redo,Redo
Studio.Common.Action.Replace,,Replace,Replace
Studio.Common.Action.ReportBug,,Report Bug,Report Bug
Studio.Common.Action.Resume,,Resume,Resume
Studio.Common.Action.Retry,,Retry,Retry
Studio.Common.Action.Save,,Save,Save
Studio.Common.Action.Search,,Search,Search
Studio.Common.Action.Share,,Share,Share
Studio.Common.Action.ShowDetails,,Show Details,Show Details
Studio.Common.Action.Stop,,Stop,Stop
Studio.Common.Action.Undo,,Undo,Undo
Studio.Common.Action.Value,,Value,Value
Studio.Common.Action.Yes,,Yes,Yes
