Key,Context,Source,en-us
Studio.App.RBXMainWindow.SummaryStats,,Summary Stats,Summary Stats
Studio.App.RBXMainWindow.ToggleClientServer,,Click to toggle between client and server mode,Click to toggle between client and server mode
Studio.App.RBXMainWindow.Dummy,,dummy,dummy
Studio.App.RBXMainWindow.PausesTheRun,,Pause the run,Pause the run
Studio.App.RBXMainWindow.PhysicsStats,,Physics Stats,Physics Stats
Studio.App.RBXMainWindow.RenderStats,,Render Stats,Render Stats
Studio.App.RBXMainWindow.NetworkStats,,Network Stats,Network Stats
Studio.App.RBXMainWindow.SelectAll,,Select All,Select All
Studio.App.RBXMainWindow.EraseTheSelection,,Erase the selection,Erase the selection
Studio.App.RBXMainWindow.RedoThePreviouslyUndo,,Redo the previously undone action,Redo the previously undone action
Studio.App.RBXMainWindow.SelectTheEntireDocument,,Select the entire document,Select the entire document
Studio.App.RBXMainWindow.AnchorPreventMoving,,Anchor - prevent moving,Anchor - prevent moving
Studio.App.RBXMainWindow.Anchor,,Anchor,Anchor
Studio.App.RBXMainWindow.LockObjects,,Lock objects,Lock objects
Studio.App.RBXMainWindow.LockPreventSelection,,Lock - prevent selection,Lock - prevent selection
Studio.App.RBXMainWindow.UndoTheLastAction,,Undo the last action,Undo the last action
Studio.App.RBXMainWindow.AnchorObjects,,Anchor objects,Anchor objects
Studio.App.RBXMainWindow.OpenSelectedScript,,Open selected script,Open selected script
Studio.App.RBXMainWindow.PanLeft,,Pan Left,Pan Left
Studio.App.RBXMainWindow.CutSelectionToClipboard,,Cut the selection and put it on the Clipboard,Cut the selection and put it on the Clipboard
Studio.App.RBXMainWindow.CopyTheSelectionAndPutItOn,,Copy the selection and put it on the Clipboard,Copy the selection and put it on the Clipboard
Studio.App.RBXMainWindow.InsertClipboardContents,,Insert Clipboard contents,Insert Clipboard contents
Studio.App.RBXMainWindow.PanRight,,Pan Right,Pan Right
Studio.App.RBXMainWindow.RotateParts,,Rotate Parts,Rotate Parts
Studio.App.RBXMainWindow.TiltDown,,Tilt Down,Tilt Down
Studio.App.RBXMainWindow.RotateTool,,Rotate Tool,Rotate Tool
Studio.App.RBXMainWindow.MoveParts,,Move Parts,Move Parts
Studio.App.RBXMainWindow.MoveTool,,Move Tool,Move Tool
Studio.App.RBXMainWindow.TiltUp,,Tilt Up,Tilt Up
Studio.App.RBXMainWindow.ZoomIn,,Zoom In,Zoom In
Studio.App.RBXMainWindow.ZoomOut,,Zoom Out,Zoom Out
Studio.App.RBXMainWindow.InsertObjectsFromWeb,,Insert Objects from Web,Insert Objects from Web
Studio.App.RBXMainWindow.LaunchStudioInPlayerMode,,Launch Studio in Player Mode,Launch Studio in Player Mode
Studio.App.RBXMainWindow.StartPlayer,,Start Player,Start Player
Studio.App.RBXMainWindow.InstanceDump,,Instance Dump,Instance Dump
Studio.App.RBXMainWindow.ViewScriptChangesElps,,View Script Changes...,View Script Changes...
Studio.App.RBXMainWindow.ActiveInstancesInOutputWindow,,Display active Studio instances in Output Window,Display active Studio instances in Output Window
Studio.App.RBXMainWindow.SaveAndReloadPlugin,,Save and Reload Plugin,Save and Reload Plugin
Studio.App.RBXMainWindow.ReloadPlugin,,Reload Plugin,Reload Plugin
Studio.App.RBXMainWindow.FocusOnCommandBar,,Focus on Command Bar,Focus on Command Bar
Studio.App.RBXMainWindow.FocusOnCommandBarTooltip,,Set keyboard focus to Command Bar,Set keyboard focus to Command Bar
Studio.App.RBXMainWindow.SaveAndReloadAllPlugins,,Save and Reload All Plugins in Debugger,Save and Reload All Plugins in Debugger
Studio.App.RBXMainWindow.SaveBuildAndReloadPlugins,,Build Plugin from Source and Reload in the Debugger,Build Plugin from Source and Reload in the Debugger
Studio.App.RBXMainWindow.SaveAndReloadPluginTooltip,,Save plugin back to disk. Stop plugin execution. Reload from disk.,Save plugin back to disk. Stop plugin execution. Reload from disk.
Studio.App.RBXMainWindow.ReloadPluginTooltip,,Stop plugin execution and reload from disk (Note: this will lose any changes you may have made to the Plugin under Plugin Debug Service),Stop plugin execution and reload from disk (Note: this will lose any changes you may have made to the Plugin under Plugin Debug Service)
Studio.App.RBXMainWindow.SaveAndReloadAllPluginsTooltip,,Save all plugins in debugger back to disk. Stop execution of those plugins. Reload them from disk.,Save all plugins in debugger back to disk. Stop execution of those plugins. Reload them from disk.
Studio.App.RBXMainWindow.SaveBuildAndReloadPluginsTooltip,,"Stop execution of the plugin, save modified scripts with FileSyncService, build rbxm from plugin project and reload it","Stop execution of the plugin, save modified scripts with FileSyncService, build rbxm from plugin project and reload it"
Studio.App.RBXMainWindow.PublishChangesToPackage,,Publish Changes to Package,Publish Changes to Package
Studio.App.RBXMainWindow.PublishToPackage,,Publish to Package,Publish to Package
Studio.App.RBXMainWindow.SettingsElps,,Settings...,Settings...
Studio.App.RBXMainWindow.ConvertToPackageElps,,Convert to Package...,Convert to Package...
Studio.App.RBXMainWindow.LaunchStudioInServerMode,,Launch Studio in Server Mode,Launch Studio in Server Mode
Studio.App.RBXMainWindow.AboutRobloxStudio,,About Roblox Studio,About Roblox Studio
Studio.App.RBXMainWindow.StartServer,,Start Server,Start Server
Studio.App.RBXMainWindow.OnlineHelpElps,,Online Help...,Online Help...
Studio.App.RBXMainWindow.UndoChangesToPackage,,Undo Changes to Package,Undo Changes to Package
Studio.App.RBXMainWindow.UndoChangesToSelectedPackages,,Undo Changes to Selected Packages,Undo Changes to Selected Packages
Studio.App.RBXMainWindow.ServiceElps,,Service...,Service...
Studio.App.RBXMainWindow.InsertServices,,Insert Services.,Insert Services.
Studio.App.RBXMainWindow.OpenFlagEditor,,Open Flag Editor,Open Flag Editor
Studio.App.RBXMainWindow.Toolbox,,Toolbox,Toolbox
Studio.App.RBXMainWindow.TerrainEditor,,Terrain Editor,Terrain Editor
Studio.App.RBXMainWindow.Editor,,Editor,Editor
Studio.App.RBXMainWindow.AddUIElements,,Add UI elements,Add UI elements
Studio.App.RBXMainWindow.AddRemoveAndModifyTerrain,,"Add, remove, and modify terrain","Add, remove, and modify terrain"
Studio.App.RBXMainWindow.PublishTheSelectionToRoblox,,Publish the Selection to Roblox,Publish the Selection to Roblox
Studio.App.RBXMainWindow.PublishSelectionToRobloxElps,,Save to Roblox...,Save to Roblox...
Studio.App.RBXMainWindow.GetLatestForSelectedPackages,,Get Latest For Selected Packages,Get Latest For Selected Packages
Studio.App.RBXMainWindow.GetLatestPackage,,Get Latest Package,Get Latest Package
Studio.App.RBXMainWindow.SelectAllModifiedPackages,,Select All Modified Packages,Select All Modified Packages
Studio.App.RBXMainWindow.SaveNormalizedPackageToXML,,Save Normalized Package[Internal Feature],Save Normalized Package[Internal Feature]
Studio.App.RBXMainWindow.Drag,,Drag,Drag
Studio.App.RBXMainWindow.ArrowTool,,Arrow Tool,Arrow Tool
Studio.App.RBXMainWindow.RotateToggle,,Rotate - Toggle,Rotate - Toggle
Studio.App.RBXMainWindow.ZoomTo,,Zoom to,Zoom to
Studio.App.RBXMainWindow.ExecuteScript,,Execute Script,Execute Script
Studio.App.RBXMainWindow.SaveTheActivePlace,,Save the active place to the location currently open in Studio,Save the active place to the location currently open in Studio
Studio.App.RBXMainWindow.ExecuteScriptElps,,Execute Script...,Execute Script...
Studio.App.RBXMainWindow.CreateANewDocument,,Create a new document,Create a new document
Studio.App.RBXMainWindow.QuitApplication,,Quit the application; prompts to save documents,Quit the application; prompts to save documents
Studio.App.RBXMainWindow.ResizeTool,,Resize Tool,Resize Tool
Studio.App.RBXMainWindow.PicksUpAColorFromAPart,,Picks up a color from a part,Picks up a color from a part
Studio.App.RBXMainWindow.GridOff,,Grid Off,Grid Off
Studio.App.RBXMainWindow.OneStudGrid,,One Stud Grid,One Stud Grid
Studio.App.RBXMainWindow.TogglesRotateSnapping,,Toggles the rotate grid snapping,Toggles the rotate grid snapping
Studio.App.RBXMainWindow.15StudGrid,,1/5 Stud Grid,1/5 Stud Grid
Studio.App.RBXMainWindow.PickColor,,Pick Color,Pick Color
Studio.App.RBXMainWindow.ResizeObject,,Resize Object,Resize Object
Studio.App.RBXMainWindow.Dropper,,Dropper,Dropper
Studio.App.RBXMainWindow.SaveAsLocalPluginElps,,Save as Local Plugin...,Save as Local Plugin...
Studio.App.RBXMainWindow.LoadLocalizationTableFromCSV,,Load LocalizationTable from CSV file...,Load LocalizationTable from CSV file...
Studio.App.RBXMainWindow.SaveSelectionAsModel,,Save the selection as a Model to a file,Save the selection as a Model to a file
Studio.App.RBXMainWindow.SaveToFileElps,,Save to File...,Save to File...
Studio.App.RBXMainWindow.LoadLocalizationTableEntriesFromCSV,,Load LocalizationTable entries from a CSV file,Load LocalizationTable entries from a CSV file
Studio.App.RBXMainWindow.SaveSelectionToFileElps,,Save selection to file...,Save selection to file...
Studio.App.RBXMainWindow.ExportForUploadElps,,(INTERNAL) Export for upload...,(INTERNAL) Export for upload...
Studio.App.RBXMainWindow.ExportSelectionForUploadElps,,(INTERNAL) Export selection for upload...,(INTERNAL) Export selection for upload...
Studio.App.RBXMainWindow.ExportSelectionForUpload,,(INTERNAL) Export selection for upload via admin site,(INTERNAL) Export selection for upload via admin site
Studio.App.RBXMainWindow.CreatePluginFromScript,,Create a local plugin from this script,Create a local plugin from this script
Studio.App.RBXMainWindow.SaveDocToRoblox,,Publish the active document to the Roblox website,Publish the active document to the Roblox website
Studio.App.RBXMainWindow.InsertFromFileElps,,Insert from File...,Insert from File...
Studio.App.RBXMainWindow.PublishActiveDocumentToRoblox,,Publish active document to Roblox,Publish active document to Roblox
Studio.App.RBXMainWindow.SaveActiveDocumentToRoblox,,Save active document to Roblox,Save active document to Roblox
Studio.App.RBXMainWindow.SaveToRoblox,,Save to Roblox,Save to Roblox
Studio.App.RBXMainWindow.SaveLocalizationTable,,Save the selected LocalizationTable to a CSV file,Save the selected LocalizationTable to a CSV file
