Key,Context,Source,en-us
Studio.App.RobloxRibbonMainWindow.CustomizeQuickAccessBar,,Customize Quick Access Bar,Customize Quick Access Bar
Studio.App.RobloxRibbonMainWindow.DebugErrors,,Debug Errors,Debug Errors
Studio.App.RobloxRibbonMainWindow.DiffMenu,,Diff Menu,Diff Menu
Studio.App.RobloxRibbonMainWindow.Effects,,Effects,Effects
Studio.App.RobloxRibbonMainWindow.Emulation,,Emulation,Emulation
Studio.App.RobloxRibbonMainWindow.FindTextElps,,Find text...,Find text...
Studio.App.RobloxRibbonMainWindow.Gameplay,,Gameplay,Gameplay
Studio.App.RobloxRibbonMainWindow.LocalServer,,Local Server,Local Server
Studio.App.RobloxRibbonMainWindow.BulkCreateAccessories,,Bulk Create Accessories,Bulk Create Accessories
Studio.App.RobloxRibbonMainWindow.BulkCreateAccessoriesTooltip,,Bulk Create Accessories from Imported Model,Bulk Create Accessories from Imported Model
Studio.App.RobloxRibbonMainWindow.AvatarImporter,,Avatar Importer,Avatar Importer
Studio.App.RobloxRibbonMainWindow.AvatarImporterTooltip,,Import an Avatar with a .fbx file,Import an Avatar with a .fbx file
Studio.App.RobloxRibbonMainWindow.Navigate,,Navigate,Navigate
Studio.App.RobloxRibbonMainWindow.None,,None,None
Studio.App.RobloxRibbonMainWindow.Parts,,Parts,Parts
Studio.App.RobloxRibbonMainWindow.PlacePart,,Place part,Place part
Studio.App.RobloxRibbonMainWindow.Plugins,,Plugins,Plugins
Studio.App.RobloxRibbonMainWindow.Avatar,,Avatar,Avatar
Studio.App.RobloxRibbonMainWindow.RecentGames,,Recent Games,Recent Games
Studio.App.RobloxRibbonMainWindow.ResizeGridToFourStuds,,Resize grid to four studs,Resize grid to four studs
Studio.App.RobloxRibbonMainWindow.ResizeGridToSixteenStuds,,Resize grid to sixteen studs,Resize grid to sixteen studs
Studio.App.RobloxRibbonMainWindow.ResizeGridToTwoStuds,,Resize grid to two studs,Resize grid to two studs
Studio.App.RobloxRibbonMainWindow.SelectAndClickForEffects,,Select a part and then click here to add effects,Select a part and then click here to add effects
Studio.App.RobloxRibbonMainWindow.SelectTextElps,,Select text...,Select text...
Studio.App.RobloxRibbonMainWindow.Show,,Show,Show
Studio.App.RobloxRibbonMainWindow.Actions,,Actions,Actions
Studio.App.RobloxRibbonMainWindow.ShowTabNamesRibbon,,Show only the tab names on the Ribbon,Show only the tab names on the Ribbon
Studio.App.RobloxRibbonMainWindow.ShowTabNamesRibbonTitle,,Toggle ribbon visiblity,Toggle ribbon visiblity
Studio.App.RobloxRibbonMainWindow.Simulation,,Simulation,Simulation
Studio.App.RobloxRibbonMainWindow.SnapToGrid,,Snap to Grid,Snap to Grid
Studio.App.RobloxRibbonMainWindow.Snapping,,Snapping,Snapping
Studio.App.RobloxRibbonMainWindow.SolidModeling,,Solid Modeling,Solid Modeling
Studio.App.RobloxRibbonMainWindow.SwitchDifferentWindow,,Switch to a different Studio window,Switch to a different Studio window
Studio.App.RobloxRibbonMainWindow.SwitchWindows,,Switch Windows,Switch Windows
Studio.App.RobloxRibbonMainWindow.Terrain,,Terrain,Terrain
Studio.App.RobloxRibbonMainWindow.Test,,Test,Test
Studio.App.RobloxRibbonMainWindow.TheSnapGrid,,The grid move and resize tools will snap to,The grid move and resize tools will snap to
Studio.App.RobloxRibbonMainWindow.TheRotateGrid,,The grid that rotate tools will snap to,The grid that rotate tools will snap to
Studio.App.RobloxRibbonMainWindow.TogglesGridSnap,,Toggle move and resize tools snapping to grid,Toggle move and resize tools snapping to grid
Studio.App.RobloxRibbonMainWindow.TogglesRotateSnap,,Toggle rotate tools snapping to grid,Toggle rotate tools snapping to grid
Studio.App.RobloxRibbonMainWindow.TogglesSnapToParts,,Toggle dragger tools snapping to nearby parts,Toggle dragger tools snapping to nearby parts
Studio.App.RobloxRibbonMainWindow.Tools,,Tools,Tools
Studio.App.RobloxRibbonMainWindow.View,,View,View
Studio.App.RobloxRibbonMainWindow.WatchTheHighlightedVariables,,Watch the highlighted variable's value,Watch the highlighted variable's value
Studio.App.RobloxRibbonMainWindow.PivotGroup,,Pivot,Pivot
Studio.App.RobloxRibbonMainWindow.AlignToolGroup,,Alignment,Alignment
Studio.App.RobloxRibbonMainWindow.TextureGenerator,,Texture Generator,Texture Generator
Studio.App.RobloxQuickAccessConfig.AdvancedCustomization,,Advanced Customization,Advanced Customization
Studio.App.RobloxQuickAccessConfig.SomeAlreadyAvailable,,One or more of the selected actions are already available in the Quick Access Bar and could not be re-added.,One or more of the selected actions are already available in the Quick Access Bar and could not be re-added.
Studio.App.RobloxQuickAccessConfig.ChangesToSettings,,"You have made changes to your settings.
Do you want to keep your changes?","You have made changes to your settings.
Do you want to keep your changes?"
Studio.App.RobloxQuickAccessConfig.AllActions,,All Actions,All Actions
Studio.App.RobloxQuickAccessConfig.QuickAccessBarActions,,Quick Access Bar Actions,Quick Access Bar Actions
Studio.App.RobloxQuickAccessConfig.Add,,Add >>,Add >>
Studio.App.RobloxQuickAccessConfig.SearchActions,,Search Actions,Search Actions
Studio.App.RobloxQuickAccessConfig.CustomizeQuickAccessToolbar,,Customize Quick Access Toolbar,Customize Quick Access Toolbar
Studio.App.RobloxRibbonMainWindow.InternalBetaFeatures,,Roblox Internal - Beta,Roblox Internal - Beta
Studio.App.RobloxRibbonMainWindow.InternalFeaturesAreEnabled,,Internal Features are enabled,Internal Features are enabled
Studio.Common.Action.Accessory,,Accessory,Accessory
Studio.Common.Action.Rig,,Rig,Rig
Studio.Common.Action.Preview,,Setup,Setup
Studio.Common.Action.Animation,,Animation,Animation
Studio.Common.Action.AvatarUnification,,Avatar Unification,Avatar Unification
Studio.Common.Action.File,,File,File
Studio.Common.Action.Home,,Home,Home
