Key,Context,Source,en-us
Studio.App.BulkImporterImpl.RetryLimitHitTryAgainLater,,Retry limit hit. Try again later,Retry limit hit. Try again later
Studio.App.BulkImporterImpl.RetryLimitHitTryAgainIfNotExceedingDailyLimit,,Upload retry limit for this asset has been reached. If daily limit hasn't been exceeded try again later.,Upload retry limit for this asset has been reached. If daily limit hasn't been exceeded try again later.
Studio.App.UploadMeshRequest.NoVerticesFound,,No vertices found,No vertices found
Studio.App.UploadMeshRequest.TextureNotFound,,Texture not found,Texture not found
Studio.App.UploadMeshRequest.TextureFormatIsUnsupportedPlease,,Texture format is unsupported. Please use a supported texture format,Texture format is unsupported. Please use a supported texture format
Studio.App.UploadMeshRequest.UnsupportedTextureFormat,,Unsupported texture format,Unsupported texture format
Studio.App.UploadMeshRequest.MeshContainedRiggingData,,Mesh contained rigging data,Mesh contained rigging data
Studio.App.UploadMeshRequest.MeshContainsMultipleMeshes,,Mesh contained multiple meshes that were merged,Mesh contained multiple meshes that were merged
Studio.App.UploadMeshRequest.MeshContainsMultipleTextures,,Mesh contained multiple textures so mesh texture may be incorrect,Mesh contained multiple textures so mesh texture may be incorrect
Studio.App.UploadMeshRequest.MeshHasBeenResized,,Mesh has been resized,Mesh has been resized
Studio.App.UploadMeshRequest.ContainsMoreThan1Triangles,,Contains more than %1 triangles,Contains more than %1 triangles
Studio.App.UploadMeshRequest.ThereWereErrorsWhileImportingYou,,There were errors while importing your mesh,There were errors while importing your mesh
Studio.App.UploadMeshRequest.MultipleMeshesUnsupported,,Multiple meshes in mesh is unsupported,Multiple meshes in mesh is unsupported
Studio.App.UploadMeshRequest.MultipleTexturesUnsupported,,Multiple textures in mesh is unsupported,Multiple textures in mesh is unsupported
Studio.App.UploadMeshRequest.AnimationDataInMeshIsUnsupported,,Animation data in mesh is unsupported,Animation data in mesh is unsupported
Studio.App.UploadTextureRequest.CouldNotReadTexture1FromTheDisk,,"Could not read texture ""%1"" from the disk","Could not read texture ""%1"" from the disk"
Studio.App.BulkImporter.SplitFrom1,,Split from %1,Split from %1
Studio.App.BulkImporter.RetryingUploadIn1SecondS,,Retrying upload in %1 second(s),Retrying upload in %1 second(s)
Studio.App.PropertyItems.InvertMeshFaces,,The mesh you are importing contains odd number negative scales. Would you like to invert mesh faces?,The mesh you are importing contains odd number negative scales. Would you like to invert mesh faces?
Studio.App.PropertyItems.ResizeTheMesh,,The mesh you are importing is very large. Would you like to resize the mesh?,The mesh you are importing is very large. Would you like to resize the mesh?
Studio.App.PropertyItems.MoveTheMesh,,Your mesh contains location data. Would you like to move your mesh to the given location?,Your mesh contains location data. Would you like to move your mesh to the given location?
Studio.App.PropertyItems.NoVerticesFound,Message which displays in an error pop-up window that tells the user that they are trying to import a mesh with no vertices,No vertices found! Please check the mesh you are attempting to import and try again.,No vertices found! Please check the mesh you are attempting to import and try again.
Studio.App.PropertyItems.MeshImportErrors,Message which displays if there were multiple errors when importing a mesh,There were errors while importing your Mesh,There were errors while importing your Mesh
Studio.App.PropertyItems.ThereWasAnIssueImportingMesh,Message that displays if a mesh importation was successful but there was a warning,There was an issue when importing the mesh,There was an issue when importing the mesh
Studio.App.PropertyItems.ThereWereIssuesImportingMesh,Message that displays if a mesh importation was successful but there were multiple warnings,There were issues when importing the mesh,There were issues when importing the mesh
Studio.App.PropertyItems.CouldNotFindTexture1,Error message that displays if Studio can't find a texture file at a certain path. The argument of this string is the path to the supposed texture file.,"Could not find texture %1. Please verify that the texture is located at that location, or in the same folder as the FBX/OBJ file","Could not find texture %1. Please verify that the texture is located at that location, or in the same folder as the FBX/OBJ file"
Studio.App.PropertyItems.UnableToPublishMeshPart1,Error message that displays in the output widget when the Studio backend rejects an uploaded MeshPart. The parameter is the reason for the rejection.,Unable to publish MeshPart: %1,Unable to publish MeshPart: %1
Studio.App.PropertyItems.InappropriateName,One of the reasons that an uploaded MeshPart would be rejected.,Inappropriate name,Inappropriate name
Studio.App.PropertyItems.IssueImportingTexture1,Error message that displays in the output widget when Studio encounters an error when importing a texture. The parameter is the specific issue.,Issue importing texture: %1,Issue importing texture: %1
Studio.App.PropertyItems.UnsupportedFiletype,One of the issues that could be encountered when uploading a texture.,Unsupported filetype,Unsupported filetype
Studio.App.MeshSplitterImpl.ContainsMoreMeshes,,The mesh file contained more than %1 meshes.,The mesh file contained more than %1 meshes.
Studio.App.FBXRigBuilder.UploadingAvatarMeshFailedTryLater,,"Uploading avatar mesh failed. API returned too many requests, please try again later.","Uploading avatar mesh failed. API returned too many requests, please try again later."
Studio.App.FBXRigBuilder.CantFindDataModel,,Failed to import animations for rig: Unable to find DataModel,Failed to import animations for rig: Unable to find DataModel
Studio.App.FBXRigBuilder.CantFindWorkspace,,Unable to find Workspace,Unable to find Workspace
Studio.App.FBXRigBuilder.CantFindWorkspaceLong,,Failed to import animations for rig: Unable to find Workspace,Failed to import animations for rig: Unable to find Workspace
Studio.App.FBXRigBuilder.FbxRigMeshUploadError,,FBX Rig Mesh Upload Error,FBX Rig Mesh Upload Error
Studio.App.FBXRigBuilder.TooManyRequests,,"Uploading avatar texture failed. API returned too many requests, please try again later.","Uploading avatar texture failed. API returned too many requests, please try again later."
Studio.App.FBXRigBuilder.UploadingAvatarMeshFailed,,Uploading avatar mesh failed.,Uploading avatar mesh failed.
Studio.App.FBXRigBuilder.UploadingAvatarTextureFailed,,Uploading avatar texture failed.,Uploading avatar texture failed.
Studio.App.FBXRigBuilder.IssueImportingTexture,,Issue importing texture,Issue importing texture
Studio.App.FBXRigBuilder.UnableToFindDatamodel,,Unable to find DataModel,Unable to find DataModel
Studio.App.FBXMeshImporter.MeshHasTooManyTriangles2,"Error message that displays if a user tries to import a 3D mesh that has too many faces (aka triangles). First argument is the max limit of triangles, second argument is the amount of triangles that were in the uploaded mesh.",Your mesh has too many triangles! Limit is %1. Your mesh has %2.,Your mesh has too many triangles! Limit is %1. Your mesh has %2.
Studio.App.FBXMeshImporter.MeshHasNoVertices,Error message that displays if a user tries to import a 3D mesh that has no vertices.,Your mesh has no vertices! Please check the validity of your mesh and try again.,Your mesh has no vertices! Please check the validity of your mesh and try again.
Studio.App.FBXMeshImporter.ContainsRiggingData,Warning message that displays if a user tries to import a 3D mesh that contains animation data.,Animation data detected! Studio does not support animation data. You may experience issues if the mesh is dependent on the initial position of the animation data.,Animation data detected! Studio does not support animation data. You may experience issues if the mesh is dependent on the initial position of the animation data.
Studio.App.FBXMeshImporter.MultipleMeshes,"Warning message that appears if a user tries to import a 3D mesh file that contains multiple meshes. Studio reacts to this by joining the meshes together, but this could mess up the textures of the mesh.","Multiple meshes detected! The meshes were joined together, and textures may now be incorrect.","Multiple meshes detected! The meshes were joined together, and textures may now be incorrect."
Studio.App.FBXMeshImporter.MultipleTextures,"Warning message that appears if a user tries to import a 3D mesh that contains multiple textures. Studio only allows one of these textures, but this may result in the texture not looking correct.",Multiple textures detected! We only allow one texture per MeshPart which may now result in the mesh texture not looking correct.,Multiple textures detected! We only allow one texture per MeshPart which may now result in the mesh texture not looking correct.
Studio.App.FBXMeshImporter.UnexpectedFileType,Error message that appears if the user tries to import a 3D FBX mesh that is not properly formatted.,Your file does not seem to contain a FBX mesh! Make sure the file extension is correct.,Your file does not seem to contain a FBX mesh! Make sure the file extension is correct.
Studio.App.FBXAnimatedHeadImporter.FailureException1,Error message that displays if an internal error occurred while importing head with facial animation,Failed importing head with facial animation: %1,Failed importing head with facial animation: %1
Studio.App.FBXAnimatedHeadImporter.Success2,Success message when importing head with facial animation.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,Successfully loaded FACS control data: found %1 of %2 controls,Successfully loaded FACS control data: found %1 of %2 controls
Studio.App.FBXAnimatedHeadImporter.UniqueJointNames1,"Error message when imported FBX file contains multiple joints with the same name.  ""joint"", also known as skeleton or bones, is a technical term in 3d animation that refers to a single part of a rig that can deform a 3d mesh geometry.  Please ensure the appropriate technical term for ""joint"" is used in the translation.",Found more than one joint named %1.  All joints must have unique names.,Found more than one joint named %1.  All joints must have unique names.
Studio.App.FBXAnimatedHeadImporter.Max3Correctives2,"Error message when importing FBX file.  Correctives refers to a corrective shape that is used to handle bad deformations in a rig in 3d animation.  Please ensure the appropriate technical term for ""corrective"" is used in the translation.","Failed importing head with facial animation: Correctives can be for at most 3 control names.  Found %1 in ""%2""","Failed importing head with facial animation: Correctives can be for at most 3 control names.  Found %1 in ""%2"""
Studio.App.FBXAnimatedHeadImporter.UnrecognizedFACS1,Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,"Failed importing head with facial animation: Unrecognized FACS control name ""%1""","Failed importing head with facial animation: Unrecognized FACS control name ""%1"""
Studio.App.FBXAnimatedHeadImporter.InvalidCorrective1,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"".","Failed importing head with facial animation: Invalid corrective name ""%1"": Neutral cannot be part of a corrective","Failed importing head with facial animation: Invalid corrective name ""%1"": Neutral cannot be part of a corrective"
Studio.App.FBXAnimatedHeadImporter.CorrectiveDupe2,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"". Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.",Failed importing head with facial animation: Found duplicate FACS control name %1 for corrective %2,Failed importing head with facial animation: Found duplicate FACS control name %1 for corrective %2
Studio.App.FBXAnimatedHeadImporter.UnparseableFrameNumber1,"Frame refers to a frame of animation.  ""Extra Attribute"" refers to a specific data section of an FBX file that contains extra key/value pairs of data","Failed importing head with facial animation: Couldn't parse the frame number in Extra Attribute named ""%1"".","Failed importing head with facial animation: Couldn't parse the frame number in Extra Attribute named ""%1""."
Studio.App.FBXAnimatedHeadImporter.DupeControl3,"""frame"" refers to a frame of animation.  ""control"" refers to a FACS control, where FACS stands for Facial Action Coding System","Failed importing head with facial animation: Duplicate control name found: ""%1"" in frame %2 and frame %3","Failed importing head with facial animation: Duplicate control name found: ""%1"" in frame %2 and frame %3"
Studio.App.FBXAnimatedHeadImporter.SkipAttribute2,Warning message indicating that some key/value pair was missed.  attribute refers to a specific metadata that is attached to objects in an FBX file,Skipping attribute %1: %2,Skipping attribute %1: %2
Studio.App.FBXAnimatedHeadImporter.NoAttributes,"Error message when expected metadata is not found.  ""Head_Geo"" should not be translated as this refers to a string in the FBX file.  ""Extra Attribute"" refers to a specific data section of an FBX file that contains extra key/value pairs of data. Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.",Failed importing head with facial animation: Head_Geo has no Extra Attributes that map FACS controls to animation frames.,Failed importing head with facial animation: Head_Geo has no Extra Attributes that map FACS controls to animation frames.
Studio.App.FBXAnimatedHeadImporter.NoNeutral,"""frame"" refers to a frame of animation.  ""Neutral"" should not be translated as this refers to a string expected to be in the FBX file.","Failed importing head with facial animation: No frame was set to ""Neutral"" in animation.","Failed importing head with facial animation: No frame was set to ""Neutral"" in animation."
Studio.App.FBXAnimatedHeadImporter.MissingSupportCorrective2,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"".","You have corrective %1, but missing corrective %2 to support it.  This may cause odd deformations.","You have corrective %1, but missing corrective %2 to support it.  This may cause odd deformations."
Studio.App.FBXAnimatedHeadImporter.MissingBase2,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"".","Failed importing head with facial animation: ""%1"" has not been specified. This is needed for corrective ""%2"".","Failed importing head with facial animation: ""%1"" has not been specified. This is needed for corrective ""%2""."
Studio.App.FBXAnimatedHeadImporter.MissingKeyFrame2,"Error message when importing FBX file.  ""key frame"" refers to an animation frame between which other frames are interpolated.  Please use the appropriate technical term for ""key frame"".",Failed importing head with facial animation: Missing key frame %1 for %2,Failed importing head with facial animation: Missing key frame %1 for %2
Studio.App.FBXAnimatedHeadImporter.MissingNeutralKeyFrame1,"Error message when importing FBX file. ""key frame"" refers to an animation frame between which other frames are interpolated.  Do not translate ""Neutral"".  This is a particular string that is expected to be in the FBX file.",Failed importing head with facial animation: Missing key frame %1 for Neutral,Failed importing head with facial animation: Missing key frame %1 for Neutral
Studio.App.FBXAnimatedHeadImporter.NoJoints,"Error message when importing FBX file. ""joint"", also known as skeleton or bones, is a technical term in 3d animation that refers to a single part of a rig that can deform a 3d mesh geometry.  Please ensure the appropriate technical term for ""joint"" is used in the translation.",Failed importing head with facial animation: No joints were found under facial animation root joint.,Failed importing head with facial animation: No joints were found under facial animation root joint.
Studio.App.FBXAnimatedHeadImporter.NearNeutral,"Warning message when importing FBX file. ""Control"" refers to a FACS control, where FACS stands for Facial Action Coding System. ""Neutral"" should not be translated as this refers to a string expected to be in the FBX file.",Control %1 is nearly identical to Neutral,Control %1 is nearly identical to Neutral
Studio.App.FBXAnimatedHeadImporter.IncompletePoses,"Warning message when importing FBX file.  ""base poses"" refers to the main facial expressions for an avatar.  ""character"" refers to the 3d avatar",Found only %1 base poses. Your character may not be able to express itself.,Found only %1 base poses. Your character may not be able to express itself.
Studio.App.FBXAnimatedHeadImporter.Unloadable,Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,Could not load FACS control data,Could not load FACS control data
Studio.App.FBXAnimatedHeadImporter.NoJoint2,"Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  ""joint"" refers to a bone or joint as used in computer animation.",Failed importing FACS Control data for %1: No joint named %2.,Failed importing FACS Control data for %1: No joint named %2.
Studio.App.FBXAnimatedHeadImporter.MultipleJoints2,"Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  ""joint"" refers to a bone or joint as used in computer animation.",Failed importing FACS Control data for %1: Multiple joints named %2 were found.  Joint names must be unique.,Failed importing FACS Control data for %1: Multiple joints named %2 were found.  Joint names must be unique.
Studio.App.FBXAnimatedHeadImporter.RootFaceJointExtraChars1,"Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  Do not translate ""RootFaceJoint"".  This is a particular string that is expected to be in the FBX file.","Failed importing FACS Control data: ""%1"" must be exactly ""RootFaceJoint"" with no spaces or underscores.","Failed importing FACS Control data: ""%1"" must be exactly ""RootFaceJoint"" with no spaces or underscores."
Studio.App.FBXAnimatedHeadImporter.FrameExtraChars1,"Warning message when importing FBX file.  Do not translate ""Frame#"" and leave ""#"" as is.  These refer to specific computer-readable strings.","Ignoring ""%1"" because it contains underscores or spaces.  Must be of the form ""Frame#"" where ""#"" is an integer with no spaces or underscores.","Ignoring ""%1"" because it contains underscores or spaces.  Must be of the form ""Frame#"" where ""#"" is an integer with no spaces or underscores."
Studio.App.FBXAnimatedHeadImporter.HasFramesNoRootFaceJoint1,"Warning message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  Do not translate ""Frame#"" or ""RootFaceJoint"".","Found ""Frame#"" attributes in mesh ""%1"" but no ""RootFaceJoint"" attribute.  No FACS mapping will be created for this mesh.","Found ""Frame#"" attributes in mesh ""%1"" but no ""RootFaceJoint"" attribute.  No FACS mapping will be created for this mesh."
Studio.App.FBXAnimatedHeadImporter.WarnEmptyAttribute1,"""Extra Attribute"" refers to a specific data section of an FBX file that contains extra key/value pairs of data","Empty value found for Extra Attribute named ""%1"".  Ignoring this.","Empty value found for Extra Attribute named ""%1"".  Ignoring this."
Studio.App.FBXAnimatedHeadImporter.NoAnimationTimeline,Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,Failed importing FACS Control data: Animation does not exist.,Failed importing FACS Control data: Animation does not exist.
Studio.App.FBXDynamicHeadImporter.FailureException1,Error message that displays if an internal error occurred while importing head with facial animation,Failed importing head with facial animation: %1,Failed importing head with facial animation: %1
Studio.App.FBXDynamicHeadImporter.Success2,Success message when importing head with facial animation.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,Successfully loaded FACS control data: found %1 of %2 controls,Successfully loaded FACS control data: found %1 of %2 controls
Studio.App.FBXDynamicHeadImporter.UniqueJointNames1,"Error message when imported FBX file contains multiple joints with the same name.  ""joint"", also known as skeleton or bones, is a technical term in 3d animation that refers to a single part of a rig that can deform a 3d mesh geometry.  Please ensure the appropriate technical term for ""joint"" is used in the translation.",Found more than one joint named %1.  All joints must have unique names.,Found more than one joint named %1.  All joints must have unique names.
Studio.App.FBXDynamicHeadImporter.Max3Correctives2,"Error message when importing FBX file.  Correctives refers to a corrective shape that is used to handle bad deformations in a rig in 3d animation.  Please ensure the appropriate technical term for ""corrective"" is used in the translation.","Failed importing head with facial animation: Correctives can be for at most 3 control names.  Found %1 in ""%2""","Failed importing head with facial animation: Correctives can be for at most 3 control names.  Found %1 in ""%2"""
Studio.App.FBXDynamicHeadImporter.UnrecognizedFACS1,Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,"Failed importing head with facial animation: Unrecognized FACS control name ""%1""","Failed importing head with facial animation: Unrecognized FACS control name ""%1"""
Studio.App.FBXDynamicHeadImporter.InvalidCorrective1,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"".","Failed importing head with facial animation: Invalid corrective name ""%1"": Neutral cannot be part of a corrective","Failed importing head with facial animation: Invalid corrective name ""%1"": Neutral cannot be part of a corrective"
Studio.App.FBXDynamicHeadImporter.CorrectiveDupe2,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"". Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.",Failed importing head with facial animation: Found duplicate FACS control name %1 for corrective %2,Failed importing head with facial animation: Found duplicate FACS control name %1 for corrective %2
Studio.App.FBXDynamicHeadImporter.UnparseableFrameNumber1,"Frame refers to a frame of animation.  ""Extra Attribute"" refers to a specific data section of an FBX file that contains extra key/value pairs of data","Failed importing head with facial animation: Couldn't parse the frame number in Extra Attribute named ""%1"".","Failed importing head with facial animation: Couldn't parse the frame number in Extra Attribute named ""%1""."
