Key,Source,en-us
Studio.TerrainToolsV2.MapSettings.Size, ,Size
Studio.TerrainToolsV2.Materials.Air, ,Air
Studio.TerrainToolsV2.Materials.Asphalt, ,Asphalt
Studio.TerrainToolsV2.Materials.Basalt, ,Basalt
Studio.TerrainToolsV2.Materials.Brick, ,Brick
Studio.TerrainToolsV2.Materials.Cobblestone, ,Cobblestone
Studio.TerrainToolsV2.Materials.Concrete, ,Concrete
Studio.TerrainToolsV2.Materials.CrackedLava, ,Cracked Lava
Studio.TerrainToolsV2.Materials.Glacier, ,Glacier
Studio.TerrainToolsV2.Materials.Grass, ,Grass
Studio.TerrainToolsV2.Materials.Ground, ,Ground
Studio.TerrainToolsV2.Materials.Ice, ,Ice
Studio.TerrainToolsV2.Materials.LeafyGrass, ,Leafy Grass
Studio.TerrainToolsV2.Materials.Limestone, ,Limestone
Studio.TerrainToolsV2.Materials.Mud, ,Mud
Studio.TerrainToolsV2.Materials.Pavement, ,Pavement
Studio.TerrainToolsV2.Materials.Rock, ,Rock
Studio.TerrainToolsV2.Materials.Salt, ,Salt
Studio.TerrainToolsV2.Materials.Sand, ,Sand
Studio.TerrainToolsV2.Materials.Sandstone, ,Sandstone
Studio.TerrainToolsV2.Materials.Slate, ,Slate
Studio.TerrainToolsV2.Materials.Snow, ,Snow
Studio.TerrainToolsV2.Materials.Water, ,Water
Studio.TerrainToolsV2.Materials.WoodPlanks, ,Wood Planks
Studio.TerrainToolsV2.MaterialSettings.AutoMaterial, ,Auto Material
Studio.TerrainToolsV2.MaterialSettings.ChooseBiome, ,Choose Biomes to apply
Studio.TerrainToolsV2.MaterialSettings.ChooseMaterial, ,Choose a material to apply
Studio.TerrainToolsV2.MaterialSettings.MaterialSettings, ,Material Settings
Studio.TerrainToolsV2.MaterialSettings.UseColorMap, ,Use ColorMap
Studio.TerrainToolsV2.Meta.PluginButtonEditorTooltip, ,"Add, remove, and modify terrain"
Studio.TerrainToolsV2.Meta.PluginDescription, ,"Add, remove, and modify terrain"
Studio.TerrainToolsV2.Meta.PluginName, ,TerrainToolsV2
Studio.TerrainToolsV2.Meta.ToolbarName, ,Terrain
Studio.TerrainToolsV2.PartToBiome.PartToBiome, ,Part to Biome
Studio.TerrainToolsV2.PartToTerrain.PartToTerrain, ,Part to Terrain
Studio.TerrainToolsV2.Regions.EditTools, ,Edit Tools
Studio.TerrainToolsV2.Regions.FillSelection, ,Fill Selection
Studio.TerrainToolsV2.Regions.Tools, ,Tools
Studio.TerrainToolsV2.SeaLevel.Create, ,Create
Studio.TerrainToolsV2.SeaLevel.End,{1:int},Replace Complete: {1:int} seconds.
Studio.TerrainToolsV2.SeaLevel.Evaporate, ,Evaporate
Studio.TerrainToolsV2.SeaLevel.Start, ,Starting Replace Method
Studio.TerrainToolsV2.ReplaceMode.Box, ,Box
Studio.TerrainToolsV2.ReplaceMode.Brush, ,Brush
Studio.TerrainToolsV2.Replace.ReplaceMaterial, ,Replace Material
Studio.TerrainToolsV2.Replace.MaterialSettings, ,Material Settings
Studio.TerrainToolsV2.Replace.Replace, ,Replace
Studio.TerrainToolsV2.Replace.SourceMaterial, ,Source material
Studio.TerrainToolsV2.Replace.TargetMaterial, ,Target material
Studio.TerrainToolsV2.Tab.Build, ,Build
Studio.TerrainToolsV2.Tab.Create, ,Create
Studio.TerrainToolsV2.Tab.Edit, ,Edit
Studio.TerrainToolsV2.Tab.Paint, ,Paint
Studio.TerrainToolsV2.Tab.Region, ,Region
Studio.TerrainToolsV2.Tab.Sculpt, ,Sculpt
Studio.TerrainToolsV2.ToolName.Add, ,Add
Studio.TerrainToolsV2.ToolName.Clear, ,Clear
Studio.TerrainToolsV2.ToolName.ConvertPart, ,Convert
Studio.TerrainToolsV2.ToolName.Copy, ,Copy
Studio.TerrainToolsV2.ToolName.Delete, ,Delete
Studio.TerrainToolsV2.ToolName.Erode, ,Erode
Studio.TerrainToolsV2.ToolName.Fill, ,Fill
Studio.TerrainToolsV2.ToolName.Flatten, ,Flatten
Studio.TerrainToolsV2.ToolName.Generate, ,Generate
Studio.TerrainToolsV2.ToolName.Grow, ,Grow
Studio.TerrainToolsV2.ToolName.Import, ,Import
Studio.TerrainToolsV2.ToolName.Move, ,Move
Studio.TerrainToolsV2.ToolName.Paint, ,Paint
Studio.TerrainToolsV2.ToolName.Paste, ,Paste
Studio.TerrainToolsV2.ToolName.Regions, ,Regions
Studio.TerrainToolsV2.ToolName.Resize, ,Resize
Studio.TerrainToolsV2.ToolName.Rotate, ,Rotate
Studio.TerrainToolsV2.ToolName.SeaLevel, ,Sea Level
Studio.TerrainToolsV2.ToolName.Replace, ,Replace
Studio.TerrainToolsV2.ToolName.Select, ,Select
Studio.TerrainToolsV2.ToolName.Smooth, ,Smooth
Studio.TerrainToolsV2.ToolName.Subtract, ,Subtract
Studio.TerrainToolsV2.Warning.AlreadyGeneratingTerrain, ,Already Generating Terrain.
Studio.TerrainToolsV2.Warning.AwaitingModeration, ,Awaiting asset moderation.
Studio.TerrainToolsV2.Warning.ImportError, ,Error in importing terrain: {1}
Studio.TerrainToolsV2.Warning.InvalidHeightMap, ,Valid HeightMap required to begin importing Terrain.
Studio.TerrainToolsV2.Warning.InvalidNumber, ,Input not a valid Number.
Studio.TerrainToolsV2.Warning.InvalidPosition, ,Position has invalid input.
Studio.TerrainToolsV2.Warning.InvalidSize, ,Size has invalid input.
Studio.TerrainToolsV2.Warning.MaximumSize,{1:int},Size cannot be greater than {1:int}.
Studio.TerrainToolsV2.Warning.MinimumSize,{1:int},Size cannot be less than {1:int}.
Studio.TerrainToolsV2.Warning.MissingTerrain, ,Terrain instance could not be found.
Studio.TerrainToolsV2.Warning.Moderated, ,Asset has been moderated.
Studio.TerrainToolsV2.Warning.PublishedRequired, ,Game must be published before importing terrain.
Studio.TerrainToolsV2.Warning.RegionSizeUndefined, ,Size of region must be defined.
Studio.TerrainToolsV2.Warning.RegionTooLarge, ,Region size is too large.
Studio.TerrainToolsV2.Warning.RegionTooSmall, ,Region size is too small.
Studio.TerrainToolsV2.Warning.RequireEditModeForImport, ,Terrain importer only works in edit mode.
Studio.TerrainToolsV2.Warning.RequirePublishedForImport, ,Game must be published before importing terrain.
Studio.TerrainToolsV2.Warning.UnknownAssetStatusError, ,Unable to verify asset.
Studio.TerrainToolsV2.Warning.UnknownShape, ,Instance shape is unknown
Studio.TerrainToolsV2.Warning.ValidHeightMapImport, ,Valid HeightMap required to begin importing Terrain.
